Week,Favorites_StraightUp,Favorites_vs_Spread,Home_Records,Home_vs_Spread,Home_Favorites,Home_Favorites_vs_Spread,Home_Underdogs,Home_Underdogs_vs_Spread,Over/Unders,Additional Notes
New York Giants,6-10 (37.5%),9-7  (56.3%),2-1 (66.7%),2-1-0  (66.7%),4-4 (50.0%),6-2-0 (75.0%),2-1 (66.7%),2-1-0 (66.7%),6-9-1 (40.0%)
New York Jets,8-8 (50.0%),9-7  (56.3%),4-3 (57.1%),4-3-0  (57.1%),6-2 (75.0%),6-2-0 (75.0%),3-2 (60.0%),3-2-0 (60.0%),10-6-0 (62.5%)
Oakland Raiders,9-7 (56.3%),9-7  (56.3%),3-4 (42.9%),3-4-0  (42.9%),6-2 (75.0%),6-2-0 (75.0%),3-2 (60.0%),3-2-0 (60.0%),9-7-0 (56.3%)
Philadelphia Eagles,11-5 (68.8%),8-7-1  (53.3%),6-3 (66.7%),3-5-1  (37.5%),5-3 (62.5%),3-4-1 (42.9%),4-2 (66.7%),2-3-1 (40.0%),9-7-0 (56.3%)
Pittsburgh Steelers,12-4 (75.0%),9-7  (56.3%),12-4 (75.0%),9-7-0  (56.3%),8-0 (100.%),6-2-0 (75.0%),8-0 (100.%),6-2-0 (75.0%),9-7-0 (56.3%)
San Diego Chargers,12-4 (75.0%),8-6-2  (57.1%),9-3 (75.0%),5-5-2  (50.0%),7-1 (87.5%),5-2-1 (71.4%),6-1 (85.7%),4-2-1 (66.7%),8-8-0 (50.0%)
San Francisco 49ers,2-14 (12.5%),7-8-1  (46.7%),0-0,0-0-0,2-6 (25.0%),4-3-1 (57.1%),0-0,0-0-0,10-6-0 (62.5%)
Seattle Seahawks,9-7 (56.3%),10-5-1  (66.7%),5-4 (55.6%),5-4-0  (55.6%),5-3 (62.5%),5-3-0 (62.5%),3-3 (50.0%),3-3-0 (50.0%),10-6-0 (62.5%)
St Louis Cardinals,5-11 (31.3%),8-7-1  (53.3%),4-3 (57.1%),3-4-0  (42.9%),3-5 (37.5%),4-4-0 (50.0%),3-3 (50.0%),2-4-0 (33.3%),11-5-0 (68.8%)
Tampa Bay Buccaneers,10-6 (62.5%),8-7-1  (53.3%),5-5 (50.0%),3-6-1  (33.3%),5-3 (62.5%),4-3-1 (57.1%),4-3 (57.1%),3-3-1 (50.0%),4-11-1 (26.7%)
Washington Redskins,10-6 (62.5%),11-5  (68.8%),4-2 (66.7%),3-3-0  (50.0%),6-2 (75.0%),6-2-0 (75.0%),4-1 (80.0%),3-2-0 (60.0%),8-7-1 (53.3%)
