New England Patriots,4-13 (23.5%),5-11-1  (31.3%),1-4 (20.0%),1-4-0  (20.0%),1-7 (12.5%),1-6-1 (14.3%),0-3 (0.0%),0-3-0 (0.0%),6-11-0 (35.3%)
New Orleans Saints,9-8 (52.9%),7-9-1  (43.8%),7-5 (58.3%),4-7-1  (36.4%),5-3 (62.5%),3-5-0 (37.5%),5-2 (71.4%),3-4-0 (42.9%),6-11-0 (35.3%)
New York Giants,6-11 (35.3%),9-8  (52.9%),1-0 (100.%),0-1-0  (0.0%),4-4 (50.0%),6-2-0 (75.0%),0-0,0-0-0,6-11-0 (35.3%)
New York Jets,7-10 (41.2%),6-11  (35.3%),2-1 (66.7%),0-3-0  (0.0%),4-5 (44.4%),4-5-0 (44.4%),1-0 (100.%),0-1-0 (0.0%),7-10-0 (41.2%)
Philadelphia Eagles,11-6 (64.7%),8-8-1  (50.0%),10-4 (71.4%),7-6-1  (53.8%),6-2 (75.0%),3-4-1 (42.9%),6-1 (85.7%),3-3-1 (50.0%),8-9-0 (47.1%)
Pittsburgh Steelers,10-7 (58.8%),10-7  (58.8%),4-3 (57.1%),4-3-0  (57.1%),5-4 (55.6%),5-4-0 (55.6%),2-2 (50.0%),2-2-0 (50.0%),6-11-0 (35.3%)
San Francisco 49ers,12-5 (70.6%),9-8  (52.9%),12-5 (70.6%),9-8-0  (52.9%),5-3 (62.5%),3-5-0 (37.5%),5-3 (62.5%),3-5-0 (37.5%),10-7-0 (58.8%)
Seattle Seahawks,9-8 (52.9%),8-8-1  (50.0%),7-2 (77.8%),3-5-1  (37.5%),5-3 (62.5%),3-5-0 (37.5%),4-2 (66.7%),2-4-0 (33.3%),7-10-0 (41.2%)
Tampa Bay Buccaneers,9-8 (52.9%),11-6  (64.7%),4-2 (66.7%),3-3-0  (50.0%),4-4 (50.0%),3-5-0 (37.5%),3-2 (60.0%),2-3-0 (40.0%),6-11-0 (35.3%)
Tennessee Titans,6-11 (35.3%),7-9-1  (43.8%),1-2 (33.3%),1-2-0  (33.3%),5-3 (62.5%),5-2-1 (71.4%),1-1 (50.0%),1-1-0 (50.0%),6-11-0 (35.3%)
Washington Commanders,4-13 (23.5%),6-11  (35.3%),1-3 (25.0%),0-4-0  (0.0%),1-7 (12.5%),0-8-0 (0.0%),1-2 (33.3%),0-3-0 (0.0%),10-7-0 (58.8%)
