Date, Time, Temperature, Dew Point,Humidity, Wind, Wind Speed, Wind Gust, Pressure, Precip., Condition
2000-11-19,15:53:00,50 °F,21 °F,32 %,WSW,10 mph,0 mph,29.44 in,0.0 in,Fair
2000-11-19,16:53:00,47 °F,22 °F,37 %,SW,5 mph,0 mph,29.44 in,0.0 in,Fair
2000-12-10,13:30:00,54 °F,46 °F,77 %,S,7 mph,0 mph,29.48 in,0.0 in,Cloudy
2000-12-10,13:53:00,53 °F,46 °F,77 %,S,6 mph,0 mph,29.47 in,0.0 in,Cloudy
2000-12-10,14:53:00,53 °F,46 °F,77 %,S,10 mph,0 mph,29.48 in,0.0 in,Cloudy
2000-12-10,15:53:00,52 °F,46 °F,80 %,S,7 mph,0 mph,29.49 in,0.0 in,Cloudy
2000-12-10,16:53:00,51 °F,46 °F,83 %,S,5 mph,0 mph,29.50 in,0.0 in,Cloudy
2001-9-9,22:53:00,75 °F,70 °F,84 %,SSE,7 mph,0 mph,29.31 in,0.0 in,Fair
2001-9-9,23:53:00,74 °F,70 °F,87 %,SSE,7 mph,0 mph,29.32 in,0.0 in,Fair
2001-9-9,20:53:00,72 °F,71 °F,97 %,WSW,3 mph,0 mph,29.37 in,0.1 in,Cloudy
2001-9-9,21:53:00,73 °F,71 °F,93 %,WSW,3 mph,0 mph,29.40 in,0.0 in,Cloudy
2001-10-14,13:53:00,70 °F,45 °F,41 %,WSW,13 mph,0 mph,29.24 in,0.0 in,Fair
2001-10-14,14:53:00,70 °F,44 °F,39 %,W,13 mph,23 mph,29.24 in,0.0 in,Partly Cloudy
2001-10-14,15:53:00,70 °F,43 °F,38 %,W,13 mph,18 mph,29.25 in,0.0 in,Fair
2001-10-14,16:53:00,68 °F,45 °F,43 %,W,6 mph,0 mph,29.27 in,0.0 in,Fair
2001-11-4,13:53:00,70 °F,37 °F,30 %,VAR,5 mph,0 mph,29.61 in,0.0 in,Fair
2001-11-4,14:53:00,71 °F,38 °F,30 %,ENE,6 mph,0 mph,29.61 in,0.0 in,Fair
2001-11-4,15:53:00,70 °F,36 °F,29 %,N,7 mph,0 mph,29.60 in,0.0 in,Fair
2001-11-4,16:53:00,67 °F,36 °F,32 %,N,5 mph,0 mph,29.61 in,0.0 in,Fair
2001-11-25,13:53:00,65 °F,45 °F,48 %,SW,8 mph,0 mph,29.42 in,0.0 in,Fair
2001-11-25,14:53:00,64 °F,45 °F,50 %,S,7 mph,0 mph,29.42 in,0.0 in,Fair
2001-11-25,15:53:00,63 °F,44 °F,50 %,S,6 mph,0 mph,29.43 in,0.0 in,Fair
2001-11-25,16:53:00,59 °F,44 °F,58 %,S,3 mph,0 mph,29.43 in,0.0 in,Fair
2001-12-16,16:53:00,62 °F,49 °F,62 %,S,8 mph,0 mph,29.42 in,0.0 in,Cloudy
2001-12-16,17:53:00,61 °F,49 °F,64 %,SSE,9 mph,0 mph,29.40 in,0.0 in,Cloudy
2001-12-16,18:53:00,62 °F,50 °F,65 %,SSE,12 mph,0 mph,29.39 in,0.0 in,Cloudy
2001-12-16,19:53:00,62 °F,51 °F,67 %,S,18 mph,22 mph,29.37 in,0.0 in,Cloudy
2001-12-30,13:53:00,31 °F,12 °F,46 %,VAR,5 mph,0 mph,29.62 in,0.0 in,Mostly Cloudy
2001-12-30,14:53:00,31 °F,11 °F,43 %,W,5 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
2001-12-30,15:53:00,30 °F,11 °F,45 %,NW,6 mph,0 mph,29.63 in,0.0 in,Cloudy
2001-12-30,16:53:00,30 °F,11 °F,45 %,W,5 mph,0 mph,29.64 in,0.0 in,Cloudy
2002-1-6,13:21:00,36 °F,34 °F,93 %,WNW,14 mph,18 mph,29.16 in,0.0 in,Cloudy
2002-1-6,13:53:00,36 °F,34 °F,93 %,WNW,9 mph,0 mph,29.18 in,0.0 in,Cloudy
2002-1-6,14:53:00,37 °F,35 °F,93 %,WNW,13 mph,0 mph,29.20 in,0.0 in,Cloudy
2002-1-6,15:34:00,37 °F,34 °F,87 %,W,10 mph,0 mph,29.21 in,0.0 in,Cloudy
2002-1-6,15:53:00,37 °F,34 °F,89 %,WNW,14 mph,0 mph,29.22 in,0.0 in,Cloudy
2002-1-6,16:53:00,36 °F,33 °F,89 %,NW,15 mph,0 mph,29.26 in,0.0 in,Cloudy
2002-9-8,13:53:00,90 °F,63 °F,40 %,VAR,7 mph,0 mph,29.48 in,0.0 in,Mostly Cloudy
2002-9-8,14:53:00,90 °F,63 °F,40 %,NE,7 mph,0 mph,29.47 in,0.0 in,Mostly Cloudy
2002-9-8,15:53:00,90 °F,62 °F,39 %,E,8 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2002-9-8,16:53:00,88 °F,63 °F,43 %,ENE,3 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2002-9-22,13:53:00,79 °F,61 °F,54 %,N,13 mph,0 mph,29.35 in,0.0 in,Mostly Cloudy
2002-9-22,14:53:00,79 °F,61 °F,54 %,N,9 mph,0 mph,29.35 in,0.0 in,Mostly Cloudy
2002-9-22,15:53:00,76 °F,60 °F,58 %,N,13 mph,0 mph,29.36 in,0.0 in,Partly Cloudy
2002-9-22,16:53:00,75 °F,58 °F,55 %,N,14 mph,21 mph,29.38 in,0.0 in,Fair
2002-10-6,13:53:00,79 °F,60 °F,52 %,N,12 mph,0 mph,29.42 in,0.0 in,Fair
2002-10-6,14:53:00,79 °F,58 °F,48 %,N,6 mph,0 mph,29.42 in,0.0 in,Fair
2002-10-6,15:53:00,77 °F,58 °F,52 %,N,8 mph,0 mph,29.44 in,0.0 in,Partly Cloudy
2002-10-6,16:53:00,75 °F,58 °F,55 %,N,6 mph,0 mph,29.43 in,0.0 in,Partly Cloudy
2002-10-13,16:53:00,59 °F,38 °F,46 %,N,15 mph,0 mph,29.67 in,0.0 in,Partly Cloudy
2002-10-13,17:53:00,55 °F,41 °F,59 %,N,8 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2002-10-13,18:53:00,53 °F,37 °F,55 %,N,8 mph,0 mph,29.70 in,0.0 in,Partly Cloudy
2002-10-13,19:53:00,51 °F,35 °F,54 %,N,10 mph,0 mph,29.69 in,0.0 in,Fair
2002-11-10,13:53:00,80 °F,62 °F,54 %,SSW,17 mph,36 mph,28.89 in,0.0 in,Mostly Cloudy
2002-11-10,14:53:00,75 °F,65 °F,71 %,SSW,8 mph,0 mph,28.87 in,0.0 in,Partly Cloudy
2002-11-10,15:53:00,75 °F,61 °F,62 %,SSW,12 mph,0 mph,28.87 in,0.0 in,Fair
2002-11-10,16:53:00,76 °F,63 °F,64 %,S,15 mph,21 mph,28.86 in,0.0 in,Fair
2002-11-17,13:53:00,45 °F,23 °F,42 %,NW,10 mph,17 mph,29.43 in,0.0 in,Partly Cloudy
2002-11-17,14:53:00,43 °F,23 °F,45 %,N,9 mph,0 mph,29.44 in,0.0 in,Fair
2002-11-17,15:53:00,42 °F,24 °F,49 %,N,8 mph,0 mph,29.46 in,0.0 in,Fair
2002-11-17,16:53:00,40 °F,23 °F,51 %,N,5 mph,0 mph,29.48 in,0.0 in,Fair
2002-12-8,13:53:00,49 °F,37 °F,64 %,NE,3 mph,0 mph,29.70 in,0.0 in,Cloudy
2002-12-8,14:53:00,48 °F,37 °F,66 %,CALM,0 mph,0 mph,29.70 in,0.0 in,Cloudy
2002-12-8,15:53:00,46 °F,37 °F,71 %,NE,5 mph,0 mph,29.72 in,0.0 in,Cloudy
2002-12-8,16:53:00,44 °F,37 °F,76 %,NNE,6 mph,0 mph,29.73 in,0.0 in,Cloudy
2003-9-7,22:53:00,68 °F,61 °F,78 %,NNE,3 mph,0 mph,29.40 in,0.0 in,Partly Cloudy
2003-9-7,23:53:00,67 °F,61 °F,81 %,CALM,0 mph,0 mph,29.39 in,0.0 in,Partly Cloudy
2003-9-7,20:53:00,69 °F,61 °F,75 %,NNE,3 mph,0 mph,29.39 in,0.0 in,Partly Cloudy
2003-9-7,21:53:00,68 °F,61 °F,78 %,NNE,3 mph,0 mph,29.39 in,0.0 in,Partly Cloudy
2003-9-21,13:53:00,82 °F,61 °F,49 %,S,12 mph,0 mph,29.41 in,0.0 in,Cloudy
2003-9-21,14:53:00,76 °F,65 °F,69 %,SSW,13 mph,0 mph,29.42 in,0.0 in,Cloudy
2003-9-21,15:53:00,71 °F,65 °F,81 %,S,10 mph,0 mph,29.41 in,0.0 in,Cloudy
2003-9-21,16:53:00,69 °F,66 °F,90 %,SSE,8 mph,0 mph,29.40 in,0.0 in,Cloudy
2003-10-12,13:53:00,73 °F,63 °F,71 %,NW,5 mph,0 mph,29.37 in,0.0 in,Cloudy
2003-10-12,14:53:00,73 °F,63 °F,71 %,NW,7 mph,0 mph,29.37 in,0.0 in,Cloudy
2003-10-12,15:53:00,73 °F,63 °F,71 %,NNW,5 mph,0 mph,29.37 in,0.0 in,Cloudy
2003-10-12,16:53:00,72 °F,62 °F,71 %,NNW,6 mph,0 mph,29.37 in,0.0 in,Fair
2003-11-9,13:53:00,57 °F,31 °F,37 %,VAR,6 mph,0 mph,29.79 in,0.0 in,Mostly Cloudy
2003-11-9,14:53:00,57 °F,29 °F,34 %,N,6 mph,0 mph,29.78 in,0.0 in,Mostly Cloudy
2003-11-9,15:53:00,58 °F,30 °F,35 %,NNE,9 mph,0 mph,29.77 in,0.0 in,Mostly Cloudy
2003-11-9,16:53:00,53 °F,31 °F,43 %,NE,7 mph,0 mph,29.77 in,0.0 in,Partly Cloudy
2003-11-16,13:07:00,61 °F,59 °F,94 %,NW,5 mph,0 mph,29.46 in,0.0 in,Cloudy
2003-11-16,13:41:00,61 °F,59 °F,94 %,CALM,0 mph,0 mph,29.46 in,0.0 in,Cloudy
2003-11-16,13:53:00,61 °F,59 °F,93 %,CALM,0 mph,0 mph,29.44 in,0.0 in,Cloudy
2003-11-16,14:53:00,61 °F,60 °F,97 %,CALM,0 mph,0 mph,29.45 in,0.0 in,Cloudy
2003-11-16,15:53:00,61 °F,60 °F,97 %,CALM,0 mph,0 mph,29.46 in,0.0 in,Cloudy
2003-11-16,16:53:00,61 °F,59 °F,93 %,CALM,0 mph,0 mph,29.47 in,0.0 in,Cloudy
2003-12-7,13:53:00,48 °F,28 °F,46 %,E,6 mph,0 mph,29.53 in,0.0 in,Fair
2003-12-7,14:53:00,48 °F,27 °F,44 %,E,5 mph,0 mph,29.53 in,0.0 in,Fair
2003-12-7,15:53:00,46 °F,30 °F,54 %,E,6 mph,0 mph,29.53 in,0.0 in,Partly Cloudy
2003-12-7,16:53:00,44 °F,29 °F,55 %,E,6 mph,0 mph,29.52 in,0.0 in,Mostly Cloudy
2003-12-14,13:53:00,35 °F,33 °F,92 %,W,10 mph,0 mph,29.38 in,0.0 in,Cloudy
2003-12-14,14:31:00,36 °F,0 °F,87 %,WNW,9 mph,0 mph,29.39 in,0.0 in,Cloudy
2003-12-14,14:53:00,35 °F,0 °F,89 %,WNW,9 mph,0 mph,29.41 in,0.0 in,Cloudy
2003-12-14,15:53:00,34 °F,30 °F,87 %,W,10 mph,0 mph,29.41 in,0.0 in,Cloudy
2003-12-14,16:09:00,34 °F,30 °F,87 %,W,8 mph,0 mph,29.41 in,0.0 in,Cloudy
2003-12-14,16:53:00,34 °F,30 °F,85 %,W,8 mph,0 mph,29.43 in,0.0 in,Cloudy
2003-12-28,13:53:00,62 °F,36 °F,38 %,S,14 mph,0 mph,29.48 in,0.0 in,Mostly Cloudy
2003-12-28,14:53:00,63 °F,38 °F,40 %,SSW,13 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy
2003-12-28,15:53:00,59 °F,36 °F,42 %,S,13 mph,0 mph,29.49 in,0.0 in,Partly Cloudy
2003-12-28,16:53:00,57 °F,31 °F,37 %,S,9 mph,0 mph,29.48 in,0.0 in,Mostly Cloudy
2004-9-19,13:53:00,79 °F,51 °F,38 %,NE,16 mph,0 mph,29.53 in,0.0 in,Fair
2004-9-19,14:53:00,79 °F,51 °F,38 %,NE,13 mph,0 mph,29.51 in,0.0 in,Fair
2004-9-19,15:53:00,78 °F,49 °F,36 %,NE,15 mph,0 mph,29.51 in,0.0 in,Fair
2004-9-19,16:53:00,76 °F,48 °F,37 %,NE,16 mph,0 mph,29.51 in,0.0 in,Fair
2004-9-26,13:53:00,81 °F,47 °F,30 %,N,14 mph,0 mph,29.36 in,0.0 in,Fair
2004-9-26,14:53:00,81 °F,47 °F,30 %,N,13 mph,0 mph,29.35 in,0.0 in,Fair
2004-9-26,15:53:00,80 °F,49 °F,34 %,N,13 mph,0 mph,29.34 in,0.0 in,Fair
2004-9-26,16:53:00,78 °F,51 °F,39 %,NNE,13 mph,0 mph,29.34 in,0.0 in,Fair
2004-10-17,13:53:00,67 °F,37 °F,33 %,NE,8 mph,0 mph,29.35 in,0.0 in,Mostly Cloudy
2004-10-17,14:53:00,67 °F,37 °F,33 %,ESE,7 mph,0 mph,29.35 in,0.0 in,Mostly Cloudy
2004-10-17,15:53:00,66 °F,38 °F,36 %,E,3 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy
2004-10-17,16:53:00,64 °F,40 °F,41 %,SSE,6 mph,0 mph,29.33 in,0.0 in,Mostly Cloudy
2004-10-31,13:53:00,72 °F,51 °F,48 %,S,3 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2004-10-31,14:53:00,72 °F,53 °F,51 %,CALM,0 mph,0 mph,29.38 in,0.0 in,Mostly Cloudy
2004-10-31,15:53:00,73 °F,55 °F,53 %,E,5 mph,0 mph,29.36 in,0.0 in,Partly Cloudy
2004-10-31,16:53:00,69 °F,53 °F,57 %,SE,5 mph,0 mph,29.36 in,0.0 in,Mostly Cloudy
2004-11-14,13:53:00,62 °F,38 °F,41 %,ESE,7 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2004-11-14,14:53:00,61 °F,38 °F,42 %,ESE,5 mph,0 mph,29.88 in,0.0 in,Cloudy
2004-11-14,15:53:00,60 °F,38 °F,44 %,NE,5 mph,0 mph,29.89 in,0.0 in,Mostly Cloudy
2004-11-14,16:53:00,58 °F,38 °F,47 %,N,3 mph,0 mph,29.91 in,0.0 in,Mostly Cloudy
2004-12-25,23:53:00,15 °F,13 °F,91 %,CALM,0 mph,0 mph,29.63 in,0.0 in,Fair
2004-12-25,20:53:00,27 °F,23 °F,85 %,CALM,0 mph,0 mph,29.57 in,0.0 in,Partly Cloudy
2004-12-25,21:53:00,24 °F,21 °F,88 %,CALM,0 mph,0 mph,29.56 in,0.0 in,Partly Cloudy
2004-12-25,22:53:00,23 °F,21 °F,92 %,CALM,0 mph,0 mph,29.55 in,0.0 in,Partly Cloudy
2005-1-2,13:28:00,64 °F,57 °F,77 %,S,8 mph,0 mph,29.68 in,0.0 in,Cloudy
2005-1-2,13:53:00,65 °F,56 °F,73 %,SSW,9 mph,0 mph,29.68 in,0.0 in,Cloudy
2005-1-2,14:53:00,65 °F,57 °F,75 %,SW,8 mph,0 mph,29.69 in,0.0 in,Cloudy
2005-1-2,15:53:00,65 °F,56 °F,73 %,SSW,8 mph,0 mph,29.70 in,0.0 in,Cloudy
2005-1-2,16:53:00,64 °F,55 °F,72 %,SW,7 mph,0 mph,29.71 in,0.0 in,Cloudy
2005-9-18,13:53:00,80 °F,57 °F,45 %,NNW,8 mph,0 mph,29.47 in,0.0 in,Cloudy
2005-9-18,14:53:00,79 °F,56 °F,45 %,CALM,0 mph,0 mph,29.44 in,0.0 in,Cloudy
2005-9-18,15:53:00,78 °F,61 °F,56 %,E,7 mph,0 mph,29.45 in,0.0 in,Cloudy
2005-9-18,16:53:00,76 °F,62 °F,62 %,ESE,6 mph,0 mph,29.45 in,0.0 in,Mostly Cloudy
2005-10-2,13:53:00,85 °F,63 °F,48 %,SE,6 mph,0 mph,29.56 in,0.0 in,Partly Cloudy
2005-10-2,14:53:00,86 °F,63 °F,46 %,VAR,5 mph,0 mph,29.54 in,0.0 in,Partly Cloudy
2005-10-2,15:53:00,84 °F,63 °F,49 %,ESE,7 mph,0 mph,29.54 in,0.0 in,Partly Cloudy
2005-10-2,16:53:00,82 °F,64 °F,54 %,ESE,6 mph,0 mph,29.54 in,0.0 in,Partly Cloudy
2005-10-16,13:53:00,73 °F,26 °F,17 %,N,9 mph,0 mph,29.42 in,0.0 in,Fair
2005-10-16,14:53:00,75 °F,24 °F,15 %,N,8 mph,0 mph,29.42 in,0.0 in,Fair
2005-10-16,15:53:00,73 °F,24 °F,16 %,N,9 mph,0 mph,29.42 in,0.0 in,Fair
2005-10-16,16:53:00,70 °F,27 °F,20 %,N,7 mph,0 mph,29.41 in,0.0 in,Fair
2005-10-30,13:53:00,70 °F,29 °F,22 %,SSW,9 mph,0 mph,29.67 in,0.0 in,Fair
2005-10-30,14:53:00,70 °F,31 °F,24 %,SW,8 mph,0 mph,29.65 in,0.0 in,Fair
2005-10-30,15:53:00,69 °F,29 °F,22 %,SW,5 mph,0 mph,29.65 in,0.0 in,Fair
2005-10-30,16:53:00,66 °F,30 °F,26 %,SW,3 mph,0 mph,29.65 in,0.0 in,Fair
2005-11-20,13:53:00,61 °F,26 °F,26 %,CALM,0 mph,0 mph,29.50 in,0.0 in,Partly Cloudy
2005-11-20,14:53:00,61 °F,25 °F,25 %,NNE,5 mph,0 mph,29.49 in,0.0 in,Partly Cloudy
2005-11-20,15:53:00,59 °F,24 °F,26 %,NE,3 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy
2005-11-20,16:53:00,55 °F,25 °F,31 %,NNE,6 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy
2005-11-27,13:53:00,62 °F,51 °F,67 %,S,17 mph,0 mph,29.17 in,0.0 in,Cloudy
2005-11-27,14:53:00,62 °F,52 °F,70 %,S,16 mph,25 mph,29.18 in,0.0 in,Cloudy
2005-11-27,15:53:00,62 °F,52 °F,70 %,S,17 mph,31 mph,29.17 in,0.0 in,Cloudy
2005-11-27,16:53:00,61 °F,52 °F,72 %,S,22 mph,0 mph,29.18 in,0.0 in,Cloudy / Windy
2005-12-11,13:53:00,45 °F,27 °F,49 %,W,12 mph,0 mph,29.29 in,0.0 in,Mostly Cloudy
2005-12-11,14:53:00,45 °F,27 °F,49 %,W,10 mph,18 mph,29.30 in,0.0 in,Mostly Cloudy
2005-12-11,15:53:00,44 °F,27 °F,51 %,W,8 mph,0 mph,29.31 in,0.0 in,Mostly Cloudy
2005-12-11,16:53:00,44 °F,27 °F,51 %,W,6 mph,0 mph,29.31 in,0.0 in,Mostly Cloudy
2005-12-18,13:53:00,49 °F,22 °F,35 %,N,5 mph,0 mph,29.79 in,0.0 in,Cloudy
2005-12-18,14:53:00,49 °F,23 °F,36 %,N,5 mph,0 mph,29.78 in,0.0 in,Cloudy
2005-12-18,15:53:00,46 °F,24 °F,42 %,N,10 mph,0 mph,29.80 in,0.0 in,Cloudy
2005-12-18,16:53:00,44 °F,23 °F,43 %,N,7 mph,0 mph,29.81 in,0.0 in,Cloudy
2006-9-10,13:53:00,85 °F,61 °F,44 %,E,6 mph,0 mph,29.35 in,0.0 in,Cloudy
2006-9-10,14:53:00,85 °F,61 °F,44 %,N,8 mph,0 mph,29.34 in,0.0 in,Cloudy
2006-9-10,15:53:00,79 °F,66 °F,64 %,N,10 mph,0 mph,29.36 in,0.0 in,Cloudy
2006-9-10,16:53:00,77 °F,65 °F,66 %,NNE,10 mph,0 mph,29.37 in,0.0 in,Cloudy
2006-10-1,13:53:00,82 °F,41 °F,23 %,ENE,8 mph,0 mph,29.48 in,0.0 in,Fair
2006-10-1,14:53:00,83 °F,43 °F,24 %,VAR,3 mph,0 mph,29.48 in,0.0 in,Fair
2006-10-1,15:53:00,82 °F,45 °F,27 %,VAR,3 mph,0 mph,29.48 in,0.0 in,Fair
2006-10-1,16:53:00,79 °F,47 °F,32 %,E,6 mph,0 mph,29.48 in,0.0 in,Fair
2006-10-29,13:53:00,76 °F,40 °F,27 %,W,9 mph,0 mph,29.34 in,0.0 in,Fair
2006-10-29,14:53:00,76 °F,39 °F,26 %,SW,7 mph,0 mph,29.34 in,0.0 in,Fair
2006-10-29,15:53:00,75 °F,39 °F,27 %,VAR,6 mph,0 mph,29.34 in,0.0 in,Fair
2006-10-29,16:53:00,72 °F,39 °F,30 %,SW,5 mph,0 mph,29.35 in,0.0 in,Fair
2006-11-12,13:53:00,50 °F,33 °F,52 %,VAR,5 mph,0 mph,29.61 in,0.0 in,Partly Cloudy
2006-11-12,14:53:00,50 °F,33 °F,52 %,E,3 mph,0 mph,29.60 in,0.0 in,Fair
2006-11-12,15:53:00,49 °F,33 °F,54 %,CALM,0 mph,0 mph,29.58 in,0.0 in,Fair
2006-11-12,16:53:00,46 °F,33 °F,61 %,ENE,5 mph,0 mph,29.58 in,0.0 in,Fair
2006-11-26,16:53:00,63 °F,34 °F,34 %,S,5 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
2006-11-26,17:53:00,61 °F,35 °F,38 %,SSE,5 mph,0 mph,29.63 in,0.0 in,Partly Cloudy
2006-11-26,18:53:00,57 °F,36 °F,45 %,S,6 mph,0 mph,29.63 in,0.0 in,Partly Cloudy
2006-11-26,19:53:00,53 °F,37 °F,55 %,S,6 mph,0 mph,29.63 in,0.0 in,Mostly Cloudy
2006-12-3,13:53:00,43 °F,21 °F,42 %,NNW,12 mph,0 mph,29.80 in,0.0 in,Mostly Cloudy
2006-12-3,14:53:00,41 °F,20 °F,43 %,NNW,10 mph,0 mph,29.81 in,0.0 in,Mostly Cloudy
2006-12-3,15:53:00,39 °F,18 °F,43 %,NNW,10 mph,0 mph,29.82 in,0.0 in,Mostly Cloudy
2006-12-3,16:53:00,37 °F,18 °F,46 %,N,9 mph,0 mph,29.83 in,0.0 in,Mostly Cloudy
2006-12-17,13:53:00,72 °F,44 °F,37 %,SSW,12 mph,0 mph,29.51 in,0.0 in,Mostly Cloudy
2006-12-17,14:53:00,72 °F,44 °F,37 %,SSW,9 mph,0 mph,29.51 in,0.0 in,Fair
2006-12-17,15:53:00,71 °F,45 °F,39 %,SSW,7 mph,0 mph,29.52 in,0.0 in,Fair
2006-12-17,16:53:00,63 °F,44 °F,50 %,S,5 mph,0 mph,29.53 in,0.0 in,Fair
2006-12-31,13:12:00,61 °F,54 °F,77 %,SW,9 mph,16 mph,29.23 in,0.0 in,Cloudy
2006-12-31,13:39:00,57 °F,48 °F,72 %,SSW,12 mph,18 mph,29.23 in,0.1 in,Cloudy
2006-12-31,13:53:00,58 °F,49 °F,72 %,SSW,7 mph,0 mph,29.21 in,0.1 in,Mostly Cloudy
2006-12-31,14:53:00,62 °F,53 °F,72 %,SW,7 mph,0 mph,29.22 in,0.0 in,Partly Cloudy
2006-12-31,15:53:00,63 °F,37 °F,38 %,SW,12 mph,21 mph,29.23 in,0.0 in,Mostly Cloudy
2006-12-31,16:53:00,60 °F,38 °F,44 %,SSW,7 mph,0 mph,29.22 in,0.0 in,Mostly Cloudy
2007-9-16,13:53:00,78 °F,0 °F,19 %,N,3 mph,0 mph,29.51 in,0.0 in,Partly Cloudy
2007-9-16,14:53:00,79 °F,27 °F,15 %,VAR,3 mph,0 mph,29.50 in,0.0 in,Fair
2007-9-16,15:53:00,80 °F,31 °F,17 %,NE,7 mph,0 mph,29.50 in,0.0 in,Fair
2007-9-16,16:53:00,78 °F,35 °F,21 %,CALM,0 mph,0 mph,29.50 in,0.0 in,Partly Cloudy
2007-10-7,13:53:00,89 °F,61 °F,39 %,ENE,7 mph,0 mph,29.39 in,0.0 in,Fair
2007-10-7,14:53:00,89 °F,60 °F,38 %,E,5 mph,0 mph,29.37 in,0.0 in,Fair
2007-10-7,15:53:00,89 °F,60 °F,38 %,E,6 mph,0 mph,29.36 in,0.0 in,Fair
2007-10-7,16:53:00,87 °F,60 °F,40 %,ENE,5 mph,0 mph,29.36 in,0.0 in,Fair
2007-10-28,13:53:00,64 °F,39 °F,40 %,NNE,9 mph,0 mph,29.80 in,0.0 in,Fair
2007-10-28,14:53:00,63 °F,38 °F,40 %,N,10 mph,0 mph,29.80 in,0.0 in,Fair
2007-10-28,15:53:00,61 °F,38 °F,42 %,NNE,12 mph,0 mph,29.80 in,0.0 in,Fair
2007-10-28,16:53:00,58 °F,36 °F,44 %,N,12 mph,0 mph,29.81 in,0.0 in,Fair
2007-11-4,13:53:00,67 °F,30 °F,25 %,WNW,14 mph,22 mph,29.40 in,0.0 in,Fair
2007-11-4,14:53:00,67 °F,27 °F,22 %,WNW,16 mph,24 mph,29.41 in,0.0 in,Fair
2007-11-4,15:53:00,65 °F,25 °F,22 %,NW,12 mph,20 mph,29.42 in,0.0 in,Fair
2007-11-4,16:53:00,62 °F,24 °F,23 %,NW,8 mph,0 mph,29.44 in,0.0 in,Fair
2007-11-11,13:53:00,64 °F,35 °F,34 %,S,12 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy
2007-11-11,14:53:00,64 °F,35 °F,34 %,SSE,12 mph,0 mph,29.50 in,0.0 in,Mostly Cloudy
2007-11-11,15:53:00,63 °F,34 °F,34 %,S,14 mph,0 mph,29.51 in,0.0 in,Cloudy
2007-11-11,16:53:00,62 °F,35 °F,37 %,SSE,9 mph,0 mph,29.52 in,0.0 in,Cloudy
2007-12-2,13:53:00,61 °F,53 °F,75 %,S,10 mph,17 mph,29.32 in,0.0 in,Cloudy
2007-12-2,14:53:00,62 °F,54 °F,75 %,S,9 mph,0 mph,29.29 in,0.0 in,Cloudy
