Date, Time, Temperature, Dew Point,Humidity, Wind, Wind Speed, Wind Gust, Pressure, Precip., Condition
2000-12-24,13:53:00,59 °F,29 °F,32 %,ENE,10 mph,0 mph,30.31 in,0.0 in,Mostly Cloudy
2000-12-24,14:53:00,61 °F,28 °F,29 %,E,8 mph,0 mph,30.29 in,0.0 in,Mostly Cloudy
2000-12-24,15:53:00,59 °F,15 °F,18 %,ENE,6 mph,0 mph,30.31 in,0.0 in,Mostly Cloudy
2000-12-24,16:53:00,56 °F,19 °F,24 %,ENE,6 mph,0 mph,30.31 in,0.0 in,Cloudy
2001-11-18,13:53:00,73 °F,54 °F,51 %,NE,9 mph,0 mph,30.19 in,0.0 in,Mostly Cloudy
2001-11-18,14:53:00,74 °F,55 °F,52 %,N,9 mph,0 mph,30.18 in,0.0 in,Mostly Cloudy
2001-11-18,15:53:00,73 °F,57 °F,57 %,NNE,7 mph,0 mph,30.18 in,0.0 in,Mostly Cloudy
2001-11-18,16:53:00,68 °F,59 °F,73 %,NE,6 mph,0 mph,30.19 in,0.0 in,Mostly Cloudy
2001-12-2,13:53:00,67 °F,49 °F,52 %,NNE,6 mph,0 mph,30.21 in,0.0 in,Mostly Cloudy
2001-12-2,14:53:00,67 °F,49 °F,52 %,NNE,7 mph,0 mph,30.19 in,0.0 in,Partly Cloudy
2001-12-2,15:53:00,66 °F,49 °F,54 %,N,6 mph,0 mph,30.19 in,0.0 in,Partly Cloudy
2001-12-2,16:53:00,63 °F,49 °F,60 %,CALM,0 mph,0 mph,30.19 in,0.0 in,Partly Cloudy
2001-12-30,23:53:00,45 °F,34 °F,65 %,NNE,13 mph,0 mph,30.16 in,0.0 in,Fair
2001-12-30,20:53:00,48 °F,27 °F,44 %,NE,12 mph,0 mph,30.23 in,0.0 in,Mostly Cloudy
2001-12-30,21:53:00,47 °F,25 °F,42 %,NE,13 mph,0 mph,30.21 in,0.0 in,Mostly Cloudy
2001-12-30,22:53:00,47 °F,25 °F,42 %,NE,14 mph,0 mph,30.20 in,0.0 in,Mostly Cloudy
2002-9-15,13:53:00,90 °F,75 °F,61 %,S,10 mph,0 mph,30.03 in,0.0 in,Partly Cloudy
2002-9-15,14:53:00,85 °F,73 °F,67 %,SW,12 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2002-9-15,15:53:00,86 °F,78 °F,77 %,WSW,10 mph,0 mph,30.01 in,0.0 in,Cloudy
2002-9-15,16:53:00,83 °F,77 °F,82 %,SW,8 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2002-10-6,13:53:00,88 °F,70 °F,55 %,VAR,3 mph,0 mph,30.04 in,0.0 in,Partly Cloudy
2002-10-6,14:53:00,89 °F,75 °F,63 %,VAR,3 mph,0 mph,30.03 in,0.0 in,Partly Cloudy
2002-10-6,15:53:00,84 °F,74 °F,72 %,NNE,7 mph,0 mph,30.02 in,0.0 in,Mostly Cloudy
2002-10-6,16:07:00,84 °F,73 °F,70 %,NNE,7 mph,0 mph,30.02 in,0.0 in,Cloudy
2002-10-6,16:53:00,79 °F,71 °F,77 %,WSW,5 mph,0 mph,30.03 in,0.0 in,Mostly Cloudy
2002-10-20,13:53:00,81 °F,67 °F,62 %,S,9 mph,0 mph,29.94 in,0.0 in,Mostly Cloudy
2002-10-20,14:53:00,80 °F,69 °F,69 %,SSE,13 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2002-10-20,15:53:00,77 °F,70 °F,79 %,NNW,10 mph,0 mph,29.91 in,0.0 in,Mostly Cloudy
2002-10-20,16:53:00,75 °F,67 °F,76 %,N,7 mph,0 mph,29.91 in,0.0 in,Mostly Cloudy
2002-10-27,13:30:00,75 °F,73 °F,94 %,NNE,6 mph,0 mph,29.91 in,0.0 in,Cloudy
2002-10-27,13:53:00,79 °F,73 °F,82 %,VAR,6 mph,0 mph,29.92 in,0.0 in,Mostly Cloudy
2002-10-27,14:40:00,75 °F,73 °F,94 %,ENE,10 mph,0 mph,29.91 in,0.0 in,Cloudy
2002-10-27,14:53:00,76 °F,74 °F,94 %,ENE,12 mph,0 mph,29.91 in,0.0 in,Cloudy
2002-10-27,15:23:00,77 °F,73 °F,89 %,ENE,8 mph,0 mph,29.90 in,0.0 in,Cloudy
2002-10-27,15:53:00,76 °F,74 °F,94 %,NE,8 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2002-10-27,16:25:00,75 °F,73 °F,94 %,E,7 mph,0 mph,29.89 in,0.0 in,Mostly Cloudy
2002-10-27,16:53:00,76 °F,74 °F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2002-11-24,13:53:00,70 °F,53 °F,55 %,ESE,6 mph,0 mph,30.13 in,0.0 in,Partly Cloudy
2002-11-24,14:53:00,70 °F,53 °F,55 %,S,8 mph,0 mph,30.13 in,0.0 in,Partly Cloudy
2002-11-24,15:53:00,68 °F,53 °F,59 %,SE,9 mph,0 mph,30.12 in,0.0 in,Partly Cloudy
2002-11-24,16:53:00,64 °F,52 °F,65 %,SE,7 mph,0 mph,30.12 in,0.0 in,Partly Cloudy
2002-12-1,23:53:00,52 °F,37 °F,57 %,NNE,16 mph,0 mph,30.18 in,0.0 in,Fair
2002-12-1,20:53:00,44 °F,37 °F,76 %,CALM,0 mph,0 mph,30.26 in,0.0 in,Partly Cloudy
2002-12-1,21:53:00,43 °F,38 °F,82 %,CALM,0 mph,0 mph,30.25 in,0.0 in,Fair
2002-12-1,22:53:00,43 °F,38 °F,82 %,ESE,3 mph,0 mph,30.23 in,0.0 in,Fair
2002-12-15,13:53:00,61 °F,45 °F,56 %,NE,6 mph,0 mph,30.14 in,0.0 in,Fair
2002-12-15,14:53:00,61 °F,44 °F,54 %,N,6 mph,0 mph,30.13 in,0.0 in,Fair
2002-12-15,15:53:00,59 °F,45 °F,60 %,ENE,8 mph,0 mph,30.12 in,0.0 in,Fair
2002-12-15,16:53:00,56 °F,44 °F,64 %,NE,5 mph,0 mph,30.13 in,0.0 in,Fair
2002-12-29,13:53:00,72 °F,58 °F,61 %,S,13 mph,0 mph,30.20 in,0.0 in,Partly Cloudy
2002-12-29,14:53:00,70 °F,56 °F,61 %,S,15 mph,0 mph,30.19 in,0.0 in,Mostly Cloudy
2002-12-29,15:53:00,68 °F,56 °F,65 %,S,14 mph,0 mph,30.18 in,0.0 in,Mostly Cloudy
2002-12-29,16:53:00,65 °F,56 °F,73 %,S,9 mph,0 mph,30.20 in,0.0 in,Cloudy
2003-9-14,13:53:00,88 °F,72 °F,59 %,N,7 mph,0 mph,30.05 in,0.0 in,Partly Cloudy
2003-9-14,14:53:00,88 °F,74 °F,63 %,NE,9 mph,0 mph,30.04 in,0.0 in,Partly Cloudy
2003-9-14,15:53:00,88 °F,73 °F,61 %,N,9 mph,0 mph,30.03 in,0.0 in,Partly Cloudy
2003-9-14,16:53:00,87 °F,72 °F,61 %,N,8 mph,0 mph,30.04 in,0.0 in,Partly Cloudy
2003-9-28,22:53:00,77 °F,73 °F,88 %,CALM,0 mph,0 mph,29.89 in,0.0 in,Fair
2003-9-28,23:53:00,78 °F,74 °F,87 %,NW,5 mph,0 mph,29.89 in,0.0 in,Partly Cloudy
2003-9-28,20:53:00,74 °F,49 °F,41 %,N,21 mph,29 mph,30.07 in,0.0 in,Fair / Windy
2003-9-28,21:53:00,73 °F,48 °F,41 %,N,22 mph,32 mph,30.09 in,0.0 in,Fair / Windy
2003-10-12,13:53:00,82 °F,66 °F,58 %,N,8 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2003-10-12,14:53:00,83 °F,66 °F,56 %,N,7 mph,0 mph,29.95 in,0.0 in,Partly Cloudy
2003-10-12,15:53:00,83 °F,66 °F,56 %,N,8 mph,0 mph,29.95 in,0.0 in,Partly Cloudy
2003-10-12,16:53:00,80 °F,66 °F,62 %,N,6 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2003-10-26,13:53:00,78 °F,69 °F,74 %,NNW,9 mph,0 mph,29.99 in,0.0 in,Cloudy
2003-10-26,14:53:00,78 °F,69 °F,74 %,NNW,5 mph,0 mph,29.99 in,0.0 in,Cloudy
2003-10-26,15:53:00,78 °F,69 °F,74 %,NW,9 mph,0 mph,29.98 in,0.0 in,Cloudy
2003-10-26,16:53:00,76 °F,68 °F,76 %,NNW,9 mph,0 mph,29.99 in,0.0 in,Cloudy
2003-11-16,13:53:00,79 °F,69 °F,72 %,NE,7 mph,0 mph,30.08 in,0.0 in,Cloudy
2003-11-16,14:53:00,78 °F,68 °F,71 %,NE,12 mph,0 mph,30.09 in,0.0 in,Cloudy
2003-11-16,15:53:00,77 °F,69 °F,76 %,NE,12 mph,0 mph,30.08 in,0.0 in,Mostly Cloudy
2003-11-16,16:53:00,77 °F,69 °F,76 %,ENE,6 mph,0 mph,30.08 in,0.0 in,Mostly Cloudy
2003-12-7,13:53:00,52 °F,40 °F,63 %,N,8 mph,0 mph,30.19 in,0.0 in,Mostly Cloudy
2003-12-7,14:53:00,51 °F,39 °F,63 %,VAR,6 mph,0 mph,30.18 in,0.0 in,Mostly Cloudy
2003-12-7,15:53:00,51 °F,40 °F,66 %,NE,5 mph,0 mph,30.18 in,0.0 in,Mostly Cloudy
2003-12-7,16:53:00,48 °F,40 °F,74 %,NE,6 mph,0 mph,30.17 in,0.0 in,Mostly Cloudy
2003-12-14,23:53:00,49 °F,44 °F,83 %,NW,14 mph,0 mph,30.01 in,0.0 in,Cloudy
2003-12-14,20:53:00,45 °F,38 °F,76 %,CALM,0 mph,0 mph,30.16 in,0.0 in,Fair
2003-12-14,21:53:00,42 °F,38 °F,85 %,CALM,0 mph,0 mph,30.16 in,0.0 in,Fair
2003-12-14,22:53:00,42 °F,38 °F,85 %,CALM,0 mph,0 mph,30.16 in,0.0 in,Fair
2003-12-28,13:53:00,72 °F,64 °F,76 %,E,7 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
2003-12-28,14:53:00,73 °F,61 °F,66 %,SE,7 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
2003-12-28,15:53:00,72 °F,63 °F,73 %,ESE,9 mph,0 mph,30.06 in,0.0 in,Cloudy
2003-12-28,16:53:00,70 °F,63 °F,78 %,ESE,12 mph,0 mph,30.06 in,0.0 in,Mostly Cloudy
2004-9-12,13:53:00,78 °F,73 °F,84 %,E,3 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2004-9-12,14:53:00,82 °F,74 °F,76 %,E,7 mph,0 mph,29.97 in,0.0 in,Mostly Cloudy
2004-9-12,15:53:00,82 °F,72 °F,71 %,ESE,13 mph,0 mph,29.96 in,0.0 in,Cloudy
2004-9-12,16:53:00,80 °F,71 °F,74 %,SE,7 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2004-9-19,13:53:00,83 °F,54 °F,37 %,NE,8 mph,0 mph,30.00 in,0.0 in,Partly Cloudy
2004-9-19,14:53:00,84 °F,56 °F,38 %,NE,9 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
2004-9-19,15:53:00,83 °F,58 °F,42 %,ENE,8 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
2004-9-19,16:53:00,82 °F,58 °F,44 %,ENE,6 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
2004-10-10,13:53:00,80 °F,73 °F,79 %,S,21 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy / Windy
2004-10-10,14:53:00,77 °F,72 °F,84 %,S,14 mph,0 mph,29.64 in,0.0 in,Cloudy
2004-10-10,15:53:00,79 °F,73 °F,82 %,SSW,9 mph,0 mph,29.65 in,0.0 in,Mostly Cloudy
2004-10-10,16:53:00,77 °F,72 °F,84 %,S,12 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2004-10-17,22:53:00,68 °F,64 °F,87 %,SSW,7 mph,0 mph,29.98 in,0.0 in,Fair
2004-10-17,23:53:00,68 °F,65 °F,90 %,SSW,7 mph,0 mph,29.99 in,0.0 in,Fair
2004-10-17,20:53:00,72 °F,67 °F,84 %,SSE,9 mph,0 mph,29.96 in,0.0 in,Fair
2004-10-17,21:53:00,72 °F,68 °F,87 %,SE,9 mph,0 mph,29.94 in,0.0 in,Mostly Cloudy
2004-11-14,13:53:00,64 °F,58 °F,80 %,ENE,13 mph,0 mph,30.33 in,0.0 in,Cloudy
2004-11-14,14:53:00,65 °F,58 °F,78 %,E,15 mph,21 mph,30.33 in,0.0 in,Cloudy
2004-11-14,15:53:00,65 °F,58 °F,78 %,E,14 mph,21 mph,30.34 in,0.0 in,Cloudy
2004-11-14,16:53:00,65 °F,57 °F,75 %,ENE,18 mph,23 mph,30.36 in,0.0 in,Cloudy
2004-11-21,13:53:00,80 °F,65 °F,60 %,S,10 mph,0 mph,30.09 in,0.0 in,Mostly Cloudy
2004-11-21,14:53:00,79 °F,67 °F,66 %,S,9 mph,0 mph,30.10 in,0.0 in,Mostly Cloudy
2004-11-21,15:53:00,77 °F,67 °F,71 %,SSE,5 mph,0 mph,30.09 in,0.0 in,Mostly Cloudy
2004-11-21,16:53:00,76 °F,67 °F,74 %,CALM,0 mph,0 mph,30.11 in,0.0 in,Cloudy
2004-12-5,13:05:00,73 °F,70 °F,88 %,S,10 mph,0 mph,30.01 in,0.0 in,Cloudy
2004-12-5,13:12:00,73 °F,70 °F,88 %,S,9 mph,0 mph,30.01 in,0.0 in,Cloudy
2004-12-5,13:53:00,73 °F,69 °F,87 %,SSE,10 mph,0 mph,30.00 in,0.0 in,Cloudy
2004-12-5,14:53:00,73 °F,70 °F,90 %,S,12 mph,0 mph,29.99 in,0.0 in,Cloudy
2004-12-5,15:53:00,72 °F,69 °F,91 %,SSE,10 mph,0 mph,29.99 in,0.0 in,Mostly Cloudy
2004-12-5,16:23:00,72 °F,70 °F,94 %,SSE,10 mph,0 mph,29.99 in,0.0 in,Cloudy
2004-12-5,16:53:00,71 °F,69 °F,93 %,SE,10 mph,0 mph,29.98 in,0.0 in,Cloudy
2004-12-26,13:53:00,49 °F,27 °F,43 %,NW,9 mph,0 mph,30.33 in,0.0 in,Fair
2004-12-26,14:53:00,51 °F,26 °F,38 %,NW,7 mph,0 mph,30.33 in,0.0 in,Fair
2004-12-26,15:53:00,52 °F,25 °F,35 %,WNW,7 mph,0 mph,30.33 in,0.0 in,Fair
2004-12-26,16:53:00,50 °F,25 °F,38 %,CALM,0 mph,0 mph,30.34 in,0.0 in,Fair
2005-9-19,22:53:00,80 °F,74 °F,81 %,S,5 mph,0 mph,30.06 in,0.0 in,Fair
2005-9-19,19:53:00,85 °F,71 °F,63 %,SW,6 mph,0 mph,30.09 in,0.0 in,Fair
2005-9-19,20:53:00,85 °F,72 °F,65 %,W,3 mph,0 mph,30.10 in,0.0 in,Fair
2005-9-19,21:53:00,83 °F,72 °F,69 %,W,3 mph,0 mph,30.10 in,0.0 in,Fair
2005-10-2,13:53:00,86 °F,72 °F,63 %,E,17 mph,21 mph,30.05 in,0.0 in,Mostly Cloudy
2005-10-2,14:53:00,86 °F,73 °F,65 %,E,15 mph,21 mph,30.04 in,0.0 in,Fair
2005-10-2,15:53:00,85 °F,72 °F,65 %,E,15 mph,23 mph,30.04 in,0.0 in,Fair
2005-10-2,16:53:00,84 °F,71 °F,65 %,ESE,15 mph,20 mph,30.04 in,0.0 in,Fair
2005-10-16,13:53:00,85 °F,48 °F,28 %,CALM,0 mph,0 mph,30.00 in,0.0 in,Fair
2005-10-16,14:53:00,86 °F,50 °F,29 %,NNE,7 mph,0 mph,29.99 in,0.0 in,Fair
2005-10-16,15:53:00,85 °F,51 °F,31 %,WNW,5 mph,0 mph,29.98 in,0.0 in,Fair
2005-10-16,16:53:00,81 °F,54 °F,39 %,WNW,6 mph,0 mph,29.98 in,0.0 in,Fair
2005-10-30,16:53:00,70 °F,51 °F,51 %,E,10 mph,0 mph,30.28 in,0.0 in,Fair
2005-10-30,17:53:00,68 °F,51 °F,55 %,E,9 mph,0 mph,30.29 in,0.0 in,Fair
2005-10-30,18:53:00,66 °F,51 °F,59 %,ESE,9 mph,0 mph,30.30 in,0.0 in,Fair
2005-10-30,19:53:00,65 °F,51 °F,61 %,ESE,8 mph,0 mph,30.31 in,0.0 in,Fair
2005-11-6,16:53:00,78 °F,65 °F,64 %,S,10 mph,0 mph,30.07 in,0.0 in,Partly Cloudy
2005-11-6,17:53:00,75 °F,67 °F,76 %,S,7 mph,0 mph,30.09 in,0.0 in,Partly Cloudy
2005-11-6,18:53:00,73 °F,67 °F,81 %,S,6 mph,0 mph,30.11 in,0.0 in,Fair
2005-11-6,19:53:00,72 °F,67 °F,84 %,SSE,3 mph,0 mph,30.13 in,0.0 in,Fair
2005-12-4,13:53:00,80 °F,62 °F,54 %,SSW,15 mph,0 mph,29.92 in,0.0 in,Cloudy
2005-12-4,14:53:00,77 °F,62 °F,60 %,S,16 mph,0 mph,29.91 in,0.0 in,Cloudy
2005-12-4,15:53:00,75 °F,62 °F,64 %,S,13 mph,0 mph,29.92 in,0.0 in,Cloudy
2005-12-4,16:53:00,73 °F,63 °F,71 %,SSW,12 mph,0 mph,29.92 in,0.0 in,Mostly Cloudy
2005-12-18,13:53:00,59 °F,41 °F,51 %,N,12 mph,0 mph,30.35 in,0.0 in,Cloudy
2005-12-18,14:53:00,60 °F,37 °F,42 %,N,12 mph,0 mph,30.34 in,0.0 in,Cloudy
2005-12-18,15:53:00,59 °F,37 °F,44 %,N,9 mph,0 mph,30.34 in,0.0 in,Cloudy
2005-12-18,16:53:00,56 °F,39 °F,53 %,N,8 mph,0 mph,30.36 in,0.0 in,Cloudy
2005-12-24,13:34:00,64 °F,59 °F,83 %,SSW,17 mph,0 mph,29.73 in,0.0 in,Cloudy
2005-12-24,13:46:00,63 °F,59 °F,88 %,SSW,23 mph,30 mph,29.74 in,0.1 in,Cloudy / Windy
2005-12-24,13:53:00,62 °F,58 °F,86 %,SSW,16 mph,30 mph,29.74 in,0.2 in,Cloudy
2005-12-24,13:55:00,63 °F,57 °F,82 %,S,12 mph,0 mph,29.73 in,0.0 in,Cloudy
2005-12-24,13:58:00,63 °F,57 °F,82 %,S,8 mph,0 mph,29.72 in,0.0 in,Cloudy
2005-12-24,14:09:00,63 °F,57 °F,82 %,SSW,13 mph,0 mph,29.71 in,0.1 in,Cloudy
2005-12-24,14:24:00,63 °F,59 °F,88 %,SSW,15 mph,25 mph,29.72 in,0.3 in,Cloudy
2005-12-24,14:29:00,63 °F,59 °F,88 %,SW,20 mph,25 mph,29.71 in,0.3 in,Cloudy
2005-12-24,14:40:00,63 °F,59 °F,88 %,SW,13 mph,0 mph,29.72 in,0.4 in,Cloudy
2005-12-24,14:53:00,64 °F,60 °F,87 %,SSW,9 mph,0 mph,29.71 in,0.4 in,Mostly Cloudy
2005-12-24,15:31:00,64 °F,61 °F,88 %,SW,13 mph,0 mph,29.70 in,0.0 in,Mostly Cloudy
2005-12-24,15:53:00,65 °F,61 °F,87 %,WSW,12 mph,0 mph,29.70 in,0.0 in,Mostly Cloudy
2005-12-24,16:14:00,64 °F,61 °F,88 %,WSW,9 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2005-12-24,16:53:00,64 °F,59 °F,84 %,SW,6 mph,0 mph,29.71 in,0.0 in,Mostly Cloudy
2006-9-25,22:53:00,76 °F,66 °F,71 %,N,14 mph,0 mph,30.04 in,0.0 in,Cloudy
2006-9-25,23:53:00,74 °F,62 °F,66 %,N,15 mph,0 mph,30.04 in,0.0 in,Partly Cloudy
2006-9-25,20:53:00,74 °F,58 °F,57 %,N,13 mph,0 mph,30.08 in,0.0 in,Fair
2006-9-25,21:53:00,73 °F,58 °F,59 %,N,12 mph,0 mph,30.09 in,0.0 in,Fair
2006-10-8,13:53:00,83 °F,48 °F,29 %,CALM,0 mph,0 mph,30.05 in,0.0 in,Mostly Cloudy
2006-10-8,14:53:00,81 °F,49 °F,33 %,CALM,0 mph,0 mph,30.04 in,0.0 in,Mostly Cloudy
2006-10-8,15:53:00,79 °F,51 °F,38 %,N,6 mph,0 mph,30.02 in,0.0 in,Mostly Cloudy
2006-10-8,16:53:00,79 °F,51 °F,38 %,N,7 mph,0 mph,30.03 in,0.0 in,Partly Cloudy
2006-10-15,13:53:00,73 °F,64 °F,73 %,ESE,15 mph,0 mph,29.91 in,0.0 in,Cloudy
2006-10-15,14:53:00,72 °F,64 °F,76 %,E,12 mph,0 mph,29.89 in,0.0 in,Cloudy
2006-10-15,15:53:00,73 °F,64 °F,73 %,ESE,17 mph,24 mph,29.88 in,0.0 in,Cloudy
2006-10-15,16:53:00,74 °F,63 °F,68 %,ESE,15 mph,24 mph,29.87 in,0.0 in,Cloudy
2006-10-29,13:53:00,73 °F,46 °F,38 %,SW,7 mph,0 mph,30.13 in,0.0 in,Fair
2006-10-29,14:53:00,72 °F,42 °F,34 %,S,7 mph,0 mph,30.12 in,0.0 in,Fair
2006-10-29,15:53:00,71 °F,44 °F,38 %,S,6 mph,0 mph,30.11 in,0.0 in,Fair
2006-10-29,16:53:00,70 °F,39 °F,32 %,CALM,0 mph,0 mph,30.11 in,0.0 in,Fair
2006-11-19,13:53:00,58 °F,33 °F,39 %,N,10 mph,0 mph,30.23 in,0.0 in,Fair
2006-11-19,14:53:00,58 °F,0 °F,37 %,NW,13 mph,0 mph,30.22 in,0.0 in,Fair
2006-11-19,15:53:00,59 °F,31 °F,35 %,NNW,13 mph,0 mph,30.21 in,0.0 in,Fair
2006-11-19,16:53:00,56 °F,31 °F,39 %,NNW,10 mph,0 mph,30.22 in,0.0 in,Fair
2006-12-3,13:53:00,56 °F,0 °F,40 %,NNW,13 mph,0 mph,30.33 in,0.0 in,Fair
2006-12-3,15:53:00,57 °F,33 °F,40 %,N,13 mph,0 mph,30.34 in,0.0 in,Fair
2006-12-17,13:53:00,75 °F,59 °F,57 %,SSE,6 mph,0 mph,30.15 in,0.0 in,Fair
2006-12-17,14:53:00,75 °F,59 °F,57 %,ESE,7 mph,0 mph,30.14 in,0.0 in,Fair
2006-12-17,15:53:00,73 °F,59 °F,61 %,ESE,6 mph,0 mph,30.14 in,0.0 in,Fair
2006-12-17,16:53:00,69 °F,60 °F,73 %,E,8 mph,0 mph,30.15 in,0.0 in,Fair
2006-12-31,13:53:00,64 °F,47 °F,54 %,NW,9 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
2006-12-31,14:53:00,64 °F,45 °F,50 %,WNW,8 mph,0 mph,30.06 in,0.0 in,Mostly Cloudy
2006-12-31,15:53:00,64 °F,47 °F,54 %,WNW,5 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
2006-12-31,16:53:00,63 °F,45 °F,52 %,W,9 mph,0 mph,30.07 in,0.0 in,Mostly Cloudy
2007-9-24,22:53:00,77 °F,74 °F,90 %,E,5 mph,0 mph,30.05 in,0.0 in,Cloudy
2007-9-24,23:21:00,77 °F,73 °F,89 %,E,3 mph,0 mph,30.04 in,0.0 in,Cloudy
2007-9-24,23:53:00,78 °F,74 °F,87 %,E,3 mph,0 mph,30.04 in,0.0 in,Cloudy
2007-9-24,20:53:00,77 °F,75 °F,94 %,ESE,6 mph,0 mph,30.05 in,0.0 in,Cloudy
2007-9-24,21:53:00,77 °F,75 °F,94 %,E,5 mph,0 mph,30.05 in,0.0 in,Cloudy
2007-10-7,13:53:00,86 °F,75 °F,70 %,E,15 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2007-10-7,14:53:00,85 °F,75 °F,72 %,E,13 mph,22 mph,29.89 in,0.0 in,Mostly Cloudy
