Date, Time, Temperature, Dew Point,Humidity, Wind, Wind Speed, Wind Gust, Pressure, Precip., Condition
2000-12-3,15:51:00,33 °F,10 °F,38 %,N,5 mph,0 mph,29.26 in,0.0 in,Fair
2000-12-3,16:51:00,32 °F,9 °F,38 %,N,3 mph,0 mph,29.26 in,0.0 in,Fair
2001-10-7,13:51:00,47 °F,23 °F,39 %,WNW,20 mph,0 mph,29.00 in,0.0 in,Partly Cloudy
2001-10-7,14:51:00,48 °F,22 °F,36 %,NW,18 mph,23 mph,29.00 in,0.0 in,Partly Cloudy
2001-10-7,15:51:00,49 °F,22 °F,35 %,NW,17 mph,23 mph,29.01 in,0.0 in,Fair
2001-10-7,16:51:00,46 °F,21 °F,37 %,WNW,15 mph,0 mph,29.02 in,0.0 in,Fair
2001-11-4,13:51:00,64 °F,43 °F,46 %,W,17 mph,25 mph,28.82 in,0.0 in,Mostly Cloudy
2001-11-4,14:51:00,64 °F,38 °F,38 %,WNW,24 mph,32 mph,28.82 in,0.0 in,Fair / Windy
2001-11-4,15:51:00,62 °F,37 °F,39 %,WNW,17 mph,23 mph,28.82 in,0.0 in,Partly Cloudy
2001-11-4,16:51:00,60 °F,38 °F,44 %,NW,17 mph,0 mph,28.83 in,0.0 in,Fair
2001-11-18,16:51:00,54 °F,41 °F,62 %,E,5 mph,0 mph,28.97 in,0.0 in,Cloudy
2001-11-18,17:51:00,52 °F,40 °F,63 %,ESE,3 mph,0 mph,28.97 in,0.0 in,Cloudy
2001-11-18,18:51:00,50 °F,40 °F,68 %,CALM,0 mph,0 mph,28.97 in,0.0 in,Mostly Cloudy
2001-11-18,19:51:00,48 °F,40 °F,74 %,CALM,0 mph,0 mph,28.97 in,0.0 in,Partly Cloudy
2001-12-2,13:51:00,49 °F,35 °F,59 %,E,3 mph,0 mph,29.05 in,0.0 in,Partly Cloudy
2001-12-2,14:51:00,52 °F,35 °F,53 %,VAR,3 mph,0 mph,29.04 in,0.0 in,Fair
2001-12-2,15:51:00,51 °F,34 °F,52 %,ESE,3 mph,0 mph,29.04 in,0.0 in,Fair
2001-12-2,16:51:00,49 °F,34 °F,56 %,S,5 mph,0 mph,29.06 in,0.0 in,Fair
2001-12-9,16:51:00,41 °F,31 °F,67 %,CALM,0 mph,0 mph,29.00 in,0.0 in,Cloudy
2001-12-9,17:51:00,40 °F,0 °F,73 %,CALM,0 mph,0 mph,29.01 in,0.0 in,Mostly Cloudy
2001-12-9,18:51:00,37 °F,33 °F,86 %,CALM,0 mph,0 mph,29.03 in,0.0 in,Partly Cloudy
2001-12-9,19:51:00,34 °F,0 °F,92 %,W,6 mph,0 mph,29.04 in,0.0 in,Fair
2001-12-23,13:16:00,45 °F,30 °F,57 %,S,12 mph,0 mph,28.54 in,0.0 in,Cloudy
2001-12-23,13:51:00,44 °F,31 °F,60 %,SSE,8 mph,0 mph,28.56 in,0.0 in,Cloudy
2001-12-23,14:51:00,44 °F,41 °F,89 %,S,6 mph,0 mph,28.55 in,0.0 in,Cloudy
2001-12-23,15:20:00,45 °F,41 °F,87 %,SSE,6 mph,0 mph,28.51 in,0.0 in,Cloudy
2001-12-23,15:51:00,44 °F,42 °F,93 %,S,6 mph,0 mph,28.53 in,0.0 in,Cloudy
2001-12-23,16:11:00,45 °F,43 °F,93 %,S,8 mph,0 mph,28.50 in,0.0 in,Cloudy
2001-12-23,16:51:00,44 °F,42 °F,93 %,SSW,10 mph,0 mph,28.52 in,0.0 in,Cloudy
2002-1-6,13:31:00,30 °F,30 °F,100 %,E,6 mph,0 mph,28.34 in,0.0 in,Cloudy
2002-1-6,13:51:00,31 °F,30 °F,96 %,E,7 mph,0 mph,28.39 in,0.0 in,Cloudy
2002-1-6,14:31:00,30 °F,30 °F,100 %,ENE,6 mph,0 mph,28.32 in,0.0 in,Cloudy
2002-1-6,14:51:00,31 °F,31 °F,100 %,ENE,6 mph,0 mph,28.37 in,0.1 in,Cloudy
2002-1-6,15:51:00,32 °F,31 °F,96 %,N,3 mph,0 mph,28.36 in,0.1 in,Cloudy
2002-1-6,16:01:00,32 °F,30 °F,93 %,N,5 mph,0 mph,28.31 in,0.0 in,Cloudy
2002-1-6,16:15:00,32 °F,30 °F,93 %,N,6 mph,0 mph,28.31 in,0.0 in,Cloudy
2002-1-6,16:26:00,32 °F,30 °F,93 %,NNW,6 mph,0 mph,28.31 in,0.0 in,Cloudy
2002-1-6,16:39:00,30 °F,30 °F,100 %,NNW,6 mph,0 mph,28.31 in,0.0 in,Cloudy
2002-1-6,16:51:00,31 °F,31 °F,100 %,NNW,8 mph,0 mph,28.35 in,0.0 in,Cloudy
2002-9-15,22:51:00,70 °F,69 °F,97 %,S,5 mph,0 mph,28.76 in,0.0 in,Cloudy
2002-9-15,23:51:00,71 °F,69 °F,93 %,S,7 mph,0 mph,28.75 in,0.0 in,Mostly Cloudy
2002-9-15,20:51:00,69 °F,68 °F,96 %,SW,7 mph,0 mph,28.73 in,0.0 in,Mostly Cloudy
2002-9-15,21:23:00,68 °F,68 °F,100 %,WSW,7 mph,0 mph,28.74 in,0.0 in,Mostly Cloudy
2002-9-15,21:51:00,68 °F,68 °F,100 %,WSW,5 mph,0 mph,28.73 in,0.0 in,Cloudy
2002-9-15,22:35:00,68 °F,68 °F,100 %,SW,7 mph,0 mph,28.73 in,0.0 in,Cloudy
2002-9-29,13:51:00,71 °F,54 °F,55 %,VAR,5 mph,0 mph,28.92 in,0.0 in,Fair
2002-9-29,14:51:00,72 °F,54 °F,53 %,VAR,3 mph,0 mph,28.92 in,0.0 in,Fair
2002-9-29,15:51:00,71 °F,53 °F,53 %,CALM,0 mph,0 mph,28.91 in,0.0 in,Fair
2002-9-29,16:51:00,72 °F,53 °F,51 %,NE,5 mph,0 mph,28.92 in,0.0 in,Fair
2002-11-10,13:51:00,67 °F,58 °F,73 %,S,15 mph,25 mph,28.33 in,0.0 in,Mostly Cloudy
2002-11-10,14:51:00,68 °F,58 °F,70 %,SSW,14 mph,0 mph,28.33 in,0.0 in,Cloudy
2002-11-10,15:51:00,68 °F,58 °F,70 %,S,8 mph,0 mph,28.32 in,0.0 in,Mostly Cloudy
2002-11-10,16:51:00,66 °F,58 °F,75 %,SSE,7 mph,0 mph,28.30 in,0.0 in,Mostly Cloudy
2002-11-24,13:51:00,49 °F,0 °F,52 %,SW,10 mph,0 mph,28.83 in,0.0 in,Partly Cloudy
2002-11-24,14:51:00,49 °F,29 °F,46 %,WSW,10 mph,0 mph,28.83 in,0.0 in,Partly Cloudy
2002-11-24,15:51:00,48 °F,28 °F,46 %,SW,9 mph,0 mph,28.83 in,0.0 in,Mostly Cloudy
2002-11-24,16:51:00,47 °F,30 °F,52 %,WSW,5 mph,0 mph,28.85 in,0.0 in,Mostly Cloudy
2002-12-8,13:51:00,34 °F,28 °F,79 %,W,14 mph,25 mph,28.96 in,0.0 in,Cloudy
2002-12-8,14:20:00,34 °F,28 °F,81 %,WNW,16 mph,0 mph,28.92 in,0.0 in,Cloudy
2002-12-8,14:51:00,34 °F,27 °F,75 %,WNW,15 mph,0 mph,28.98 in,0.0 in,Cloudy
2002-12-8,15:51:00,33 °F,24 °F,70 %,WNW,14 mph,0 mph,29.02 in,0.0 in,Cloudy
2002-12-8,16:51:00,31 °F,19 °F,61 %,NW,16 mph,0 mph,29.06 in,0.0 in,Mostly Cloudy
2002-12-15,13:51:00,42 °F,0 °F,67 %,SW,12 mph,0 mph,28.51 in,0.0 in,Mostly Cloudy
2002-12-15,14:51:00,43 °F,0 °F,65 %,SW,14 mph,23 mph,28.49 in,0.0 in,Cloudy
2002-12-15,15:51:00,42 °F,0 °F,67 %,SW,13 mph,20 mph,28.48 in,0.0 in,Cloudy
2002-12-15,16:51:00,41 °F,0 °F,70 %,SW,12 mph,0 mph,28.48 in,0.0 in,Partly Cloudy
2002-12-29,13:51:00,33 °F,30 °F,89 %,WNW,5 mph,0 mph,28.92 in,0.0 in,Cloudy
2002-12-29,14:51:00,33 °F,31 °F,92 %,WNW,3 mph,0 mph,28.93 in,0.0 in,Cloudy
2002-12-29,15:51:00,33 °F,30 °F,89 %,CALM,0 mph,0 mph,28.94 in,0.0 in,Cloudy
2002-12-29,16:51:00,33 °F,31 °F,92 %,CALM,0 mph,0 mph,28.95 in,0.0 in,Cloudy
2003-9-7,13:51:00,75 °F,56 °F,51 %,VAR,5 mph,0 mph,28.81 in,0.0 in,Cloudy
2003-9-7,14:51:00,76 °F,55 °F,48 %,VAR,5 mph,0 mph,28.80 in,0.0 in,Cloudy
2003-9-7,15:51:00,77 °F,55 °F,46 %,VAR,3 mph,0 mph,28.79 in,0.0 in,Cloudy
2003-9-7,16:51:00,76 °F,55 °F,48 %,NNW,8 mph,0 mph,28.79 in,0.0 in,Cloudy
2003-9-28,13:51:00,58 °F,45 °F,62 %,WSW,9 mph,0 mph,28.56 in,0.0 in,Mostly Cloudy
2003-9-28,14:51:00,58 °F,41 °F,53 %,W,9 mph,0 mph,28.57 in,0.0 in,Mostly Cloudy
2003-9-28,15:51:00,59 °F,40 °F,49 %,W,8 mph,0 mph,28.57 in,0.0 in,Partly Cloudy
2003-9-28,16:51:00,57 °F,40 °F,53 %,WSW,7 mph,0 mph,28.57 in,0.0 in,Mostly Cloudy
2003-10-5,22:51:00,43 °F,40 °F,88 %,CALM,0 mph,0 mph,28.69 in,0.0 in,Mostly Cloudy
2003-10-5,23:51:00,44 °F,40 °F,85 %,W,5 mph,0 mph,28.69 in,0.0 in,Mostly Cloudy
2003-10-5,20:51:00,46 °F,34 °F,63 %,N,5 mph,0 mph,28.82 in,0.0 in,Fair
2003-10-5,21:51:00,45 °F,33 °F,63 %,N,5 mph,0 mph,28.83 in,0.0 in,Fair
2003-10-26,13:14:00,57 °F,57 °F,100 %,S,6 mph,0 mph,28.70 in,0.0 in,Cloudy
2003-10-26,13:17:00,57 °F,57 °F,100 %,S,5 mph,0 mph,28.70 in,0.0 in,Cloudy
2003-10-26,13:22:00,57 °F,57 °F,100 %,SSW,6 mph,0 mph,28.70 in,0.0 in,Cloudy
2003-10-26,13:51:00,58 °F,58 °F,100 %,SSW,7 mph,0 mph,28.72 in,0.1 in,Cloudy
2003-10-26,14:51:00,52 °F,52 °F,100 %,NW,10 mph,0 mph,28.74 in,0.1 in,Cloudy
2003-10-26,15:15:00,52 °F,52 °F,100 %,NNW,10 mph,0 mph,28.70 in,0.0 in,Cloudy
2003-10-26,15:31:00,52 °F,52 °F,100 %,NW,9 mph,0 mph,28.71 in,0.0 in,Cloudy
2003-10-26,15:51:00,52 °F,52 °F,100 %,NNW,9 mph,0 mph,28.73 in,0.1 in,Cloudy
2003-10-26,16:07:00,52 °F,52 °F,100 %,WNW,16 mph,0 mph,28.72 in,0.0 in,Cloudy
2003-10-26,16:33:00,50 °F,50 °F,100 %,NW,6 mph,0 mph,28.71 in,0.1 in,Cloudy
2003-10-26,16:51:00,50 °F,50 °F,100 %,NW,6 mph,0 mph,28.72 in,0.1 in,Cloudy
2003-11-9,13:51:00,40 °F,12 °F,32 %,NNW,3 mph,0 mph,29.35 in,0.0 in,Fair
2003-11-9,14:51:00,40 °F,13 °F,33 %,SE,5 mph,0 mph,29.33 in,0.0 in,Fair
2003-11-9,15:51:00,41 °F,12 °F,31 %,NNE,7 mph,0 mph,29.32 in,0.0 in,Fair
2003-11-9,16:51:00,39 °F,14 °F,36 %,ENE,3 mph,0 mph,29.31 in,0.0 in,Fair
2003-11-30,13:51:00,44 °F,30 °F,58 %,SW,13 mph,20 mph,28.69 in,0.0 in,Mostly Cloudy
2003-11-30,14:51:00,45 °F,30 °F,56 %,SW,13 mph,0 mph,28.67 in,0.0 in,Mostly Cloudy
2003-11-30,15:51:00,45 °F,31 °F,58 %,SW,8 mph,20 mph,28.65 in,0.0 in,Mostly Cloudy
2003-11-30,16:51:00,45 °F,31 °F,58 %,SSW,8 mph,0 mph,28.65 in,0.0 in,Mostly Cloudy
2003-12-7,13:51:00,31 °F,24 °F,76 %,WNW,15 mph,0 mph,28.87 in,0.0 in,Partly Cloudy
2003-12-7,14:51:00,31 °F,23 °F,72 %,WNW,14 mph,0 mph,28.87 in,0.0 in,Mostly Cloudy
2003-12-7,15:51:00,30 °F,24 °F,79 %,WNW,16 mph,0 mph,28.89 in,0.0 in,Mostly Cloudy
2003-12-7,16:23:00,30 °F,25 °F,80 %,W,18 mph,0 mph,28.83 in,0.0 in,Cloudy
2003-12-7,16:51:00,30 °F,24 °F,79 %,W,13 mph,0 mph,28.90 in,0.0 in,Cloudy
2003-12-21,16:51:00,37 °F,20 °F,50 %,S,9 mph,0 mph,28.88 in,0.0 in,Fair
2003-12-21,17:51:00,35 °F,20 °F,54 %,S,8 mph,0 mph,28.88 in,0.0 in,Fair
2003-12-21,18:51:00,35 °F,19 °F,52 %,S,10 mph,0 mph,28.87 in,0.0 in,Fair
2003-12-21,19:51:00,35 °F,19 °F,52 %,SSW,12 mph,0 mph,28.86 in,0.0 in,Fair
2004-9-12,13:51:00,78 °F,54 °F,43 %,WNW,6 mph,0 mph,28.90 in,0.0 in,Fair
2004-9-12,14:51:00,78 °F,57 °F,48 %,VAR,5 mph,0 mph,28.89 in,0.0 in,Partly Cloudy
2004-9-12,15:51:00,78 °F,57 °F,48 %,W,7 mph,0 mph,28.88 in,0.0 in,Fair
2004-9-12,16:51:00,77 °F,56 °F,48 %,WSW,5 mph,0 mph,28.88 in,0.0 in,Fair
2004-10-3,13:51:00,62 °F,40 °F,44 %,CALM,0 mph,0 mph,28.90 in,0.0 in,Fair
2004-10-3,14:51:00,63 °F,36 °F,37 %,S,6 mph,0 mph,28.89 in,0.0 in,Fair
2004-10-3,15:51:00,64 °F,38 °F,38 %,SSW,9 mph,0 mph,28.87 in,0.0 in,Fair
2004-10-3,16:51:00,63 °F,39 °F,41 %,SW,6 mph,0 mph,28.87 in,0.0 in,Fair
2004-10-10,13:07:00,55 °F,45 °F,67 %,N,10 mph,17 mph,28.90 in,0.0 in,Cloudy
2004-10-10,13:51:00,55 °F,45 °F,69 %,N,10 mph,0 mph,28.92 in,0.0 in,Cloudy
2004-10-10,14:51:00,57 °F,46 °F,67 %,N,8 mph,0 mph,28.91 in,0.0 in,Cloudy
2004-10-10,15:51:00,56 °F,45 °F,67 %,NW,13 mph,0 mph,28.91 in,0.0 in,Cloudy
2004-10-10,16:51:00,56 °F,45 °F,67 %,NNW,8 mph,0 mph,28.91 in,0.0 in,Cloudy
2004-10-31,16:51:00,61 °F,39 °F,44 %,WSW,9 mph,0 mph,28.69 in,0.0 in,Mostly Cloudy
2004-10-31,17:51:00,59 °F,37 °F,44 %,WSW,8 mph,0 mph,28.71 in,0.0 in,Mostly Cloudy
2004-10-31,18:51:00,56 °F,38 °F,51 %,WSW,6 mph,0 mph,28.72 in,0.0 in,Mostly Cloudy
2004-10-31,19:51:00,55 °F,38 °F,53 %,WSW,5 mph,0 mph,28.75 in,0.0 in,Partly Cloudy
2004-11-7,13:51:00,68 °F,42 °F,39 %,W,14 mph,22 mph,28.53 in,0.0 in,Partly Cloudy
2004-11-7,14:51:00,69 °F,43 °F,39 %,W,12 mph,0 mph,28.54 in,0.0 in,Partly Cloudy
2004-11-7,15:51:00,68 °F,44 °F,42 %,W,17 mph,0 mph,28.55 in,0.0 in,Partly Cloudy
2004-11-7,16:51:00,63 °F,45 °F,52 %,W,12 mph,0 mph,28.58 in,0.0 in,Partly Cloudy
2004-11-28,13:51:00,40 °F,31 °F,70 %,WSW,12 mph,0 mph,28.76 in,0.0 in,Cloudy
2004-11-28,14:51:00,40 °F,31 °F,70 %,W,16 mph,22 mph,28.79 in,0.0 in,Cloudy
2004-11-28,15:51:00,40 °F,30 °F,68 %,W,14 mph,18 mph,28.83 in,0.0 in,Cloudy
2004-11-28,16:51:00,40 °F,30 °F,68 %,W,15 mph,0 mph,28.86 in,0.0 in,Cloudy
2004-12-12,16:51:00,36 °F,28 °F,75 %,SSW,14 mph,0 mph,28.30 in,0.0 in,Cloudy
2004-12-12,17:06:00,36 °F,28 °F,75 %,SSW,10 mph,0 mph,28.29 in,0.0 in,Cloudy
2004-12-12,17:51:00,36 °F,30 °F,79 %,SSW,10 mph,20 mph,28.32 in,0.0 in,Cloudy
2004-12-12,18:19:00,37 °F,30 °F,75 %,SSW,13 mph,21 mph,28.29 in,0.0 in,Cloudy
2004-12-12,18:51:00,38 °F,30 °F,73 %,SSW,16 mph,0 mph,28.33 in,0.0 in,Cloudy
2004-12-12,19:51:00,37 °F,33 °F,86 %,SSW,12 mph,0 mph,28.32 in,0.0 in,Cloudy
2004-12-26,13:51:00,27 °F,19 °F,72 %,NNW,5 mph,0 mph,28.88 in,0.0 in,Cloudy
2004-12-26,14:51:00,27 °F,20 °F,75 %,NW,6 mph,0 mph,28.89 in,0.0 in,Cloudy
2004-12-26,15:51:00,27 °F,21 °F,78 %,NW,6 mph,0 mph,28.91 in,0.0 in,Cloudy
2004-12-26,16:51:00,26 °F,21 °F,81 %,NNW,8 mph,0 mph,28.92 in,0.0 in,Cloudy
2005-9-11,13:51:00,81 °F,53 °F,38 %,VAR,5 mph,0 mph,28.99 in,0.0 in,Fair
2005-9-11,14:51:00,81 °F,52 °F,36 %,CALM,0 mph,0 mph,28.97 in,0.0 in,Fair
2005-9-11,15:51:00,82 °F,52 °F,35 %,CALM,0 mph,0 mph,28.95 in,0.0 in,Fair
2005-9-11,16:51:00,80 °F,53 °F,39 %,WSW,3 mph,0 mph,28.95 in,0.0 in,Fair
2005-9-25,16:51:00,82 °F,66 °F,58 %,VAR,3 mph,0 mph,28.73 in,0.0 in,Cloudy
2005-9-25,17:51:00,80 °F,65 °F,60 %,SSW,3 mph,0 mph,28.72 in,0.0 in,Cloudy
2005-9-25,18:51:00,78 °F,65 °F,64 %,CALM,0 mph,0 mph,28.72 in,0.0 in,Cloudy
2005-9-25,19:51:00,78 °F,65 °F,64 %,S,7 mph,0 mph,28.71 in,0.0 in,Cloudy
2005-10-16,13:51:00,54 °F,41 °F,62 %,WNW,18 mph,0 mph,28.70 in,0.0 in,Cloudy
2005-10-16,14:51:00,53 °F,40 °F,61 %,NW,15 mph,25 mph,28.71 in,0.0 in,Cloudy
2005-10-16,15:51:00,52 °F,40 °F,63 %,NW,16 mph,23 mph,28.72 in,0.0 in,Cloudy
2005-10-16,16:51:00,51 °F,41 °F,68 %,WNW,15 mph,0 mph,28.72 in,0.0 in,Cloudy
2005-11-13,23:51:00,50 °F,25 °F,38 %,SE,7 mph,0 mph,28.82 in,0.0 in,Fair
2005-11-13,20:51:00,57 °F,52 °F,83 %,SSW,14 mph,0 mph,28.84 in,0.0 in,Cloudy
2005-11-13,21:51:00,57 °F,52 °F,83 %,SSW,12 mph,0 mph,28.85 in,0.0 in,Cloudy
2005-11-13,22:51:00,57 °F,52 °F,83 %,SW,14 mph,0 mph,28.85 in,0.0 in,Cloudy
2005-11-13,23:39:00,57 °F,50 °F,77 %,W,15 mph,21 mph,28.86 in,0.0 in,Cloudy
2005-12-4,13:27:00,30 °F,27 °F,86 %,W,9 mph,0 mph,28.65 in,0.0 in,Cloudy
2005-12-4,13:51:00,30 °F,26 °F,85 %,W,8 mph,0 mph,28.72 in,0.0 in,Cloudy
2005-12-4,14:51:00,30 °F,26 °F,85 %,W,7 mph,0 mph,28.75 in,0.0 in,Cloudy
2005-12-4,15:51:00,30 °F,27 °F,88 %,WSW,7 mph,0 mph,28.78 in,0.0 in,Cloudy
2005-12-4,16:51:00,30 °F,27 °F,88 %,WSW,5 mph,0 mph,28.81 in,0.0 in,Cloudy
2005-12-11,13:35:00,32 °F,28 °F,87 %,WSW,9 mph,0 mph,28.29 in,0.0 in,Cloudy
2005-12-11,13:51:00,32 °F,29 °F,88 %,WSW,8 mph,0 mph,28.34 in,0.0 in,Cloudy
2005-12-11,14:51:00,32 °F,30 °F,92 %,SSW,7 mph,0 mph,28.34 in,0.0 in,Cloudy
2005-12-11,15:01:00,30 °F,30 °F,100 %,SW,7 mph,0 mph,28.29 in,0.0 in,Cloudy
2005-12-11,15:35:00,30 °F,30 °F,100 %,WSW,7 mph,0 mph,28.30 in,0.0 in,Cloudy
2005-12-11,15:51:00,30 °F,29 °F,96 %,WSW,8 mph,0 mph,28.35 in,0.0 in,Cloudy
2005-12-11,16:07:00,30 °F,28 °F,93 %,WSW,9 mph,0 mph,28.31 in,0.0 in,Cloudy
2005-12-11,16:51:00,30 °F,28 °F,92 %,WSW,8 mph,0 mph,28.38 in,0.0 in,Cloudy
2006-1-1,13:04:00,37 °F,27 °F,65 %,NW,5 mph,0 mph,28.75 in,0.0 in,Mostly Cloudy
2006-1-1,13:51:00,38 °F,28 °F,68 %,SSE,9 mph,0 mph,28.79 in,0.0 in,Mostly Cloudy
2006-1-1,14:51:00,39 °F,29 °F,67 %,SSE,6 mph,0 mph,28.80 in,0.0 in,Cloudy
2006-1-1,15:51:00,40 °F,29 °F,65 %,S,8 mph,0 mph,28.82 in,0.0 in,Cloudy
2006-1-1,16:51:00,39 °F,29 °F,67 %,SE,5 mph,0 mph,28.82 in,0.0 in,Cloudy
2006-9-7,22:51:00,57 °F,55 °F,93 %,CALM,0 mph,0 mph,28.83 in,0.0 in,Fair
2006-9-7,23:51:00,57 °F,54 °F,89 %,CALM,0 mph,0 mph,28.83 in,0.0 in,Fair
2006-9-7,20:51:00,63 °F,57 °F,81 %,CALM,0 mph,0 mph,28.80 in,0.0 in,Fair
2006-9-7,21:51:00,63 °F,57 °F,81 %,CALM,0 mph,0 mph,28.80 in,0.0 in,Fair
2006-9-24,13:51:00,69 °F,49 °F,49 %,W,25 mph,31 mph,28.47 in,0.0 in,Mostly Cloudy / Windy
2006-9-24,14:51:00,67 °F,49 °F,52 %,W,17 mph,25 mph,28.47 in,0.0 in,Mostly Cloudy
2006-9-24,15:51:00,69 °F,50 °F,51 %,W,20 mph,24 mph,28.48 in,0.0 in,Mostly Cloudy
2006-9-24,16:51:00,66 °F,49 °F,54 %,W,12 mph,0 mph,28.50 in,0.0 in,Mostly Cloudy
2006-10-15,16:51:00,53 °F,26 °F,35 %,WSW,6 mph,0 mph,28.82 in,0.0 in,Fair
2006-10-15,17:51:00,50 °F,28 °F,43 %,SW,3 mph,0 mph,28.83 in,0.0 in,Fair
2006-10-15,18:51:00,47 °F,30 °F,52 %,WSW,3 mph,0 mph,28.85 in,0.0 in,Fair
2006-10-15,19:51:00,42 °F,31 °F,65 %,CALM,0 mph,0 mph,28.87 in,0.0 in,Fair
2006-11-5,16:51:00,53 °F,18 °F,25 %,SSW,6 mph,0 mph,29.07 in,0.0 in,Mostly Cloudy
2006-11-5,17:51:00,49 °F,19 °F,31 %,S,3 mph,0 mph,29.08 in,0.0 in,Mostly Cloudy
2006-11-5,18:51:00,49 °F,20 °F,32 %,CALM,0 mph,0 mph,29.09 in,0.0 in,Cloudy
2006-11-5,19:51:00,47 °F,22 °F,37 %,CALM,0 mph,0 mph,29.09 in,0.0 in,Cloudy
2006-11-12,16:51:00,39 °F,35 °F,86 %,NNW,12 mph,0 mph,28.95 in,0.0 in,Cloudy
2006-11-12,17:51:00,39 °F,34 °F,82 %,NNW,12 mph,0 mph,28.97 in,0.0 in,Cloudy
2006-11-12,18:51:00,40 °F,34 °F,79 %,NNW,9 mph,0 mph,28.97 in,0.0 in,Cloudy
2006-11-12,19:51:00,39 °F,34 °F,82 %,NW,13 mph,0 mph,28.96 in,0.0 in,Cloudy
2006-12-3,16:51:00,39 °F,21 °F,49 %,W,10 mph,0 mph,29.00 in,0.0 in,Mostly Cloudy
2006-12-3,17:51:00,38 °F,22 °F,53 %,W,8 mph,0 mph,28.99 in,0.0 in,Cloudy
2006-12-3,18:51:00,36 °F,22 °F,57 %,W,10 mph,0 mph,28.99 in,0.0 in,Cloudy
2006-12-3,19:51:00,34 °F,22 °F,61 %,NW,14 mph,0 mph,29.00 in,0.0 in,Cloudy
2006-12-7,23:51:00,42 °F,31 °F,65 %,SW,9 mph,0 mph,28.68 in,0.0 in,Cloudy
2006-12-7,20:51:00,17 °F,9 °F,71 %,W,14 mph,0 mph,29.08 in,0.0 in,Partly Cloudy
2006-12-7,21:51:00,17 °F,8 °F,68 %,W,15 mph,22 mph,29.07 in,0.0 in,Mostly Cloudy
2006-12-7,22:51:00,18 °F,6 °F,60 %,W,13 mph,18 mph,29.07 in,0.0 in,Cloudy
2006-12-24,13:51:00,43 °F,31 °F,62 %,WNW,9 mph,0 mph,28.95 in,0.0 in,Mostly Cloudy
