Date, Time, Temperature, Dew Point,Humidity, Wind, Wind Speed, Wind Gust, Pressure, Precip., Condition
2003-10-19,16:53:00,78 °F,59 °F,52 %,ENE,6 mph,0 mph,30.03 in,0.0 in,Fair
2003-10-19,17:53:00,74 °F,60 °F,62 %,CALM,0 mph,0 mph,30.04 in,0.0 in,Fair
2003-10-19,18:53:00,71 °F,60 °F,68 %,NE,3 mph,0 mph,30.06 in,0.0 in,Fair
2003-10-19,19:53:00,67 °F,61 °F,81 %,CALM,0 mph,0 mph,30.06 in,0.0 in,Fair
2003-11-2,13:53:00,80 °F,70 °F,71 %,ESE,10 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2003-11-2,14:53:00,81 °F,70 °F,69 %,ESE,13 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
2003-11-2,15:53:00,80 °F,68 °F,67 %,ESE,13 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
2003-11-2,16:53:00,77 °F,69 °F,76 %,ESE,9 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
2003-11-23,13:36:00,73 °F,73 °F,100 %,SSW,5 mph,0 mph,29.74 in,0.0 in,Mostly Cloudy
2003-11-23,13:40:00,73 °F,73 °F,100 %,CALM,0 mph,0 mph,29.74 in,0.1 in,Mostly Cloudy
2003-11-23,13:53:00,70 °F,68 °F,93 %,WNW,18 mph,28 mph,29.78 in,0.2 in,Mostly Cloudy
2003-11-23,13:59:00,70 °F,68 °F,94 %,WNW,14 mph,0 mph,29.77 in,0.0 in,Cloudy
2003-11-23,14:53:00,60 °F,56 °F,86 %,NNW,18 mph,25 mph,29.83 in,0.0 in,Cloudy
2003-11-23,15:05:00,59 °F,54 °F,82 %,NNW,17 mph,29 mph,29.84 in,0.0 in,Cloudy
2003-11-23,15:53:00,55 °F,49 °F,80 %,N,21 mph,32 mph,29.89 in,0.0 in,Cloudy / Windy
2003-11-23,16:11:00,55 °F,48 °F,77 %,NNW,18 mph,25 mph,29.90 in,0.0 in,Cloudy
2003-11-23,16:53:00,52 °F,45 °F,77 %,NNW,23 mph,30 mph,29.95 in,0.0 in,Cloudy / Windy
2003-11-30,13:53:00,70 °F,53 °F,55 %,SE,14 mph,0 mph,30.12 in,0.0 in,Mostly Cloudy
2003-11-30,14:53:00,70 °F,53 °F,55 %,SSE,12 mph,0 mph,30.11 in,0.0 in,Cloudy
2003-11-30,15:53:00,68 °F,54 °F,61 %,SE,12 mph,0 mph,30.11 in,0.0 in,Mostly Cloudy
2003-11-30,16:53:00,67 °F,54 °F,63 %,SE,9 mph,0 mph,30.12 in,0.0 in,Mostly Cloudy
2003-12-21,13:53:00,70 °F,58 °F,65 %,SSE,12 mph,0 mph,30.16 in,0.0 in,Mostly Cloudy
2003-12-21,14:53:00,71 °F,58 °F,63 %,SSE,14 mph,0 mph,30.14 in,0.0 in,Mostly Cloudy
2003-12-21,15:53:00,68 °F,58 °F,70 %,SSE,15 mph,23 mph,30.15 in,0.0 in,Mostly Cloudy
2003-12-21,16:53:00,67 °F,58 °F,73 %,S,12 mph,0 mph,30.14 in,0.0 in,Mostly Cloudy
2003-12-28,13:53:00,74 °F,66 °F,76 %,S,14 mph,0 mph,29.88 in,0.0 in,Mostly Cloudy
2003-12-28,14:53:00,75 °F,65 °F,71 %,SSE,20 mph,23 mph,29.85 in,0.0 in,Mostly Cloudy
2003-12-28,15:53:00,73 °F,66 °F,79 %,S,15 mph,21 mph,29.87 in,0.0 in,Cloudy
2003-12-28,16:24:00,73 °F,66 °F,78 %,S,15 mph,0 mph,29.86 in,0.0 in,Cloudy
2003-12-28,16:53:00,72 °F,66 °F,83 %,S,14 mph,0 mph,29.86 in,0.0 in,Cloudy
2004-9-12,13:53:00,93 °F,62 °F,36 %,E,13 mph,0 mph,29.88 in,0.0 in,Partly Cloudy
2004-9-12,14:53:00,93 °F,62 °F,36 %,ENE,10 mph,0 mph,29.86 in,0.0 in,Partly Cloudy
2004-9-12,15:53:00,93 °F,63 °F,37 %,ENE,8 mph,0 mph,29.85 in,0.0 in,Fair
2004-9-12,16:53:00,89 °F,69 °F,52 %,ESE,10 mph,0 mph,29.85 in,0.0 in,Fair
2004-10-3,13:53:00,90 °F,66 °F,45 %,VAR,3 mph,0 mph,30.05 in,0.0 in,Mostly Cloudy
2004-10-3,14:53:00,89 °F,67 °F,48 %,ESE,6 mph,0 mph,30.03 in,0.0 in,Mostly Cloudy
2004-10-3,15:53:00,90 °F,68 °F,48 %,S,6 mph,0 mph,30.03 in,0.0 in,Mostly Cloudy
2004-10-3,16:53:00,88 °F,66 °F,48 %,ESE,6 mph,0 mph,30.03 in,0.0 in,Mostly Cloudy
2004-10-10,13:53:00,77 °F,64 °F,64 %,NW,16 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2004-10-10,14:53:00,77 °F,63 °F,62 %,NW,16 mph,0 mph,29.68 in,0.0 in,Partly Cloudy
2004-10-10,15:53:00,77 °F,63 °F,62 %,NW,13 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2004-10-10,16:53:00,77 °F,63 °F,62 %,NNW,14 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2004-10-31,13:53:00,87 °F,69 °F,55 %,SSE,14 mph,0 mph,29.80 in,0.0 in,Partly Cloudy
2004-10-31,14:53:00,84 °F,70 °F,63 %,S,12 mph,21 mph,29.79 in,0.0 in,Mostly Cloudy
2004-11-21,23:53:00,76 °F,72 °F,87 %,S,12 mph,21 mph,29.92 in,0.0 in,Cloudy
2004-11-21,20:53:00,70 °F,67 °F,90 %,E,5 mph,0 mph,30.05 in,0.0 in,Cloudy
2004-11-21,21:53:00,70 °F,68 °F,93 %,E,3 mph,0 mph,30.04 in,0.0 in,Cloudy
2004-11-21,22:53:00,69 °F,68 °F,96 %,CALM,0 mph,0 mph,30.05 in,0.0 in,Cloudy
2004-11-28,13:53:00,69 °F,57 °F,65 %,SE,12 mph,0 mph,29.92 in,0.0 in,Mostly Cloudy
2004-11-28,14:53:00,69 °F,57 °F,67 %,ESE,14 mph,20 mph,29.91 in,0.0 in,Mostly Cloudy
2004-11-28,15:53:00,67 °F,59 °F,75 %,ESE,12 mph,0 mph,29.90 in,0.0 in,Cloudy
2004-11-28,16:53:00,67 °F,59 °F,77 %,E,10 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2004-12-12,13:53:00,81 °F,59 °F,47 %,SW,17 mph,24 mph,29.89 in,0.0 in,Fair
2004-12-12,14:53:00,81 °F,59 °F,47 %,SSW,12 mph,0 mph,29.89 in,0.0 in,Fair
2004-12-12,15:53:00,80 °F,59 °F,48 %,SW,15 mph,0 mph,29.90 in,0.0 in,Fair
2004-12-12,16:53:00,77 °F,60 °F,56 %,SSW,10 mph,0 mph,29.91 in,0.0 in,Fair
2005-1-2,13:53:00,71 °F,69 °F,93 %,ESE,9 mph,0 mph,30.15 in,0.0 in,Cloudy
2005-1-2,14:53:00,72 °F,69 °F,91 %,ESE,8 mph,0 mph,30.14 in,0.0 in,Cloudy
2005-1-2,15:53:00,71 °F,69 °F,93 %,E,8 mph,0 mph,30.14 in,0.0 in,Cloudy
2005-1-2,16:53:00,71 °F,69 °F,93 %,ESE,9 mph,0 mph,30.14 in,0.0 in,Cloudy
2005-9-18,13:53:00,93 °F,73 °F,52 %,SE,8 mph,0 mph,29.93 in,0.0 in,Partly Cloudy
2005-9-18,14:53:00,94 °F,72 °F,49 %,SE,8 mph,0 mph,29.92 in,0.0 in,Partly Cloudy
2005-9-18,15:53:00,93 °F,70 °F,47 %,SE,8 mph,0 mph,29.91 in,0.0 in,Partly Cloudy
2005-9-18,16:53:00,91 °F,71 °F,52 %,SE,8 mph,0 mph,29.92 in,0.0 in,Fair
2005-10-9,13:53:00,81 °F,47 °F,30 %,NE,7 mph,0 mph,29.78 in,0.0 in,Fair
2005-10-9,14:53:00,80 °F,45 °F,29 %,SE,6 mph,0 mph,29.76 in,0.0 in,Fair
2005-10-9,15:53:00,80 °F,49 °F,34 %,ESE,8 mph,0 mph,29.76 in,0.0 in,Fair
2005-10-9,16:53:00,78 °F,42 °F,28 %,SE,8 mph,0 mph,29.76 in,0.0 in,Fair
2005-10-23,13:53:00,82 °F,50 °F,33 %,NE,14 mph,18 mph,29.86 in,0.0 in,Partly Cloudy
2005-10-23,14:53:00,83 °F,48 °F,29 %,N,16 mph,22 mph,29.87 in,0.0 in,Partly Cloudy
2005-10-23,15:53:00,81 °F,50 °F,34 %,N,20 mph,23 mph,29.88 in,0.0 in,Partly Cloudy
2005-10-23,16:53:00,76 °F,49 °F,38 %,NNE,24 mph,28 mph,29.91 in,0.0 in,Fair / Windy
2005-10-30,13:53:00,77 °F,63 °F,62 %,SE,14 mph,0 mph,30.16 in,0.0 in,Mostly Cloudy
2005-10-30,14:53:00,75 °F,64 °F,69 %,ESE,10 mph,0 mph,30.15 in,0.0 in,Partly Cloudy
2005-10-30,15:53:00,75 °F,64 °F,69 %,ESE,13 mph,0 mph,30.15 in,0.0 in,Mostly Cloudy
2005-10-30,16:53:00,74 °F,64 °F,71 %,SE,9 mph,18 mph,30.14 in,0.0 in,Partly Cloudy
2005-11-20,23:53:00,58 °F,48 °F,70 %,CALM,0 mph,0 mph,30.14 in,0.0 in,Cloudy
2005-11-20,20:53:00,52 °F,36 °F,54 %,CALM,0 mph,0 mph,30.14 in,0.0 in,Fair
2005-11-20,21:53:00,50 °F,37 °F,61 %,W,3 mph,0 mph,30.13 in,0.0 in,Fair
2005-11-20,22:53:00,49 °F,37 °F,64 %,CALM,0 mph,0 mph,30.13 in,0.0 in,Fair
2005-11-27,13:53:00,82 °F,63 °F,52 %,SSW,26 mph,33 mph,29.49 in,0.0 in,Partly Cloudy / Windy
2005-11-27,14:53:00,81 °F,65 °F,58 %,S,21 mph,32 mph,29.46 in,0.0 in,Partly Cloudy / Windy
2005-11-27,15:53:00,79 °F,66 °F,64 %,S,22 mph,32 mph,29.46 in,0.0 in,Partly Cloudy / Windy
2005-11-27,16:42:00,77 °F,66 °F,69 %,S,20 mph,29 mph,29.42 in,0.0 in,Mostly Cloudy
2005-11-27,16:53:00,77 °F,68 °F,74 %,S,15 mph,33 mph,29.43 in,0.0 in,Mostly Cloudy
2005-12-18,13:53:00,57 °F,33 °F,40 %,NNW,12 mph,0 mph,30.39 in,0.0 in,Cloudy
2005-12-18,14:53:00,56 °F,33 °F,42 %,N,12 mph,0 mph,30.37 in,0.0 in,Cloudy
2005-12-18,15:53:00,55 °F,0 °F,42 %,N,12 mph,0 mph,30.38 in,0.0 in,Cloudy
2005-12-18,16:53:00,54 °F,31 °F,41 %,N,13 mph,0 mph,30.40 in,0.0 in,Mostly Cloudy
2005-12-24,13:53:00,71 °F,34 °F,26 %,NW,23 mph,30 mph,29.81 in,0.0 in,Partly Cloudy / Windy
2005-12-24,14:53:00,71 °F,33 °F,25 %,WNW,16 mph,24 mph,29.81 in,0.0 in,Partly Cloudy
2005-12-24,15:53:00,71 °F,31 °F,23 %,WNW,16 mph,0 mph,29.82 in,0.0 in,Fair
2005-12-24,16:53:00,70 °F,29 °F,22 %,WNW,17 mph,26 mph,29.82 in,0.0 in,Partly Cloudy
2006-9-10,13:53:00,88 °F,73 °F,61 %,E,9 mph,0 mph,29.85 in,0.0 in,Mostly Cloudy
2006-9-10,14:53:00,83 °F,74 °F,74 %,SE,14 mph,0 mph,29.85 in,0.0 in,Mostly Cloudy
2006-9-10,15:53:00,81 °F,74 °F,79 %,SSE,9 mph,0 mph,29.84 in,0.0 in,Mostly Cloudy
2006-9-10,16:53:00,82 °F,73 °F,74 %,SE,9 mph,0 mph,29.83 in,0.0 in,Mostly Cloudy
2006-9-24,13:53:00,83 °F,58 °F,42 %,NNE,15 mph,21 mph,29.97 in,0.0 in,Cloudy
2006-9-24,14:53:00,82 °F,58 °F,44 %,N,15 mph,0 mph,29.96 in,0.0 in,Cloudy
2006-9-24,15:53:00,79 °F,56 °F,45 %,N,13 mph,0 mph,29.98 in,0.0 in,Cloudy
2006-9-24,16:53:00,77 °F,56 °F,48 %,NNW,13 mph,0 mph,30.00 in,0.0 in,Cloudy
2006-10-1,13:53:00,85 °F,70 °F,61 %,S,9 mph,0 mph,30.04 in,0.0 in,Mostly Cloudy
2006-10-1,14:53:00,86 °F,69 °F,57 %,SSE,9 mph,0 mph,30.03 in,0.0 in,Mostly Cloudy
2006-10-1,15:53:00,87 °F,69 °F,55 %,S,7 mph,0 mph,30.02 in,0.0 in,Mostly Cloudy
2006-10-1,16:53:00,83 °F,70 °F,65 %,S,7 mph,0 mph,30.02 in,0.0 in,Mostly Cloudy
2006-10-22,13:53:00,67 °F,45 °F,45 %,N,15 mph,0 mph,30.11 in,0.0 in,Mostly Cloudy
2006-10-22,14:53:00,68 °F,43 °F,40 %,NNE,16 mph,0 mph,30.10 in,0.0 in,Mostly Cloudy
2006-10-22,15:53:00,69 °F,43 °F,39 %,N,16 mph,21 mph,30.10 in,0.0 in,Partly Cloudy
2006-10-22,16:53:00,68 °F,42 °F,39 %,N,14 mph,0 mph,30.10 in,0.0 in,Partly Cloudy
2006-11-19,13:53:00,67 °F,31 °F,26 %,N,7 mph,0 mph,30.28 in,0.0 in,Fair
2006-11-19,14:53:00,69 °F,30 °F,23 %,N,8 mph,0 mph,30.26 in,0.0 in,Fair
2006-11-19,15:53:00,68 °F,29 °F,23 %,N,8 mph,0 mph,30.26 in,0.0 in,Fair
2006-11-19,16:53:00,66 °F,30 °F,26 %,N,10 mph,0 mph,30.26 in,0.0 in,Fair
2006-12-10,13:08:00,61 °F,55 °F,82 %,E,10 mph,0 mph,30.19 in,0.0 in,Cloudy
2006-12-10,13:53:00,60 °F,56 °F,86 %,E,10 mph,0 mph,30.18 in,0.0 in,Cloudy
2006-12-10,14:53:00,60 °F,56 °F,86 %,ESE,14 mph,0 mph,30.16 in,0.0 in,Cloudy
2006-12-10,15:53:00,60 °F,56 °F,86 %,ESE,12 mph,0 mph,30.15 in,0.0 in,Cloudy
2006-12-10,16:53:00,60 °F,56 °F,86 %,ESE,9 mph,0 mph,30.15 in,0.0 in,Cloudy
2006-12-24,13:33:00,48 °F,45 °F,87 %,NNW,12 mph,0 mph,29.89 in,0.0 in,Cloudy
2006-12-24,13:53:00,48 °F,44 °F,86 %,NNW,14 mph,0 mph,29.89 in,0.0 in,Cloudy
2006-12-24,14:28:00,48 °F,45 °F,87 %,NNW,13 mph,0 mph,29.87 in,0.0 in,Cloudy
2006-12-24,14:53:00,48 °F,45 °F,89 %,N,15 mph,0 mph,29.86 in,0.0 in,Cloudy
2006-12-24,15:53:00,49 °F,44 °F,83 %,NNW,12 mph,0 mph,29.88 in,0.0 in,Cloudy
2006-12-24,16:35:00,48 °F,45 °F,87 %,NNW,13 mph,0 mph,29.85 in,0.0 in,Cloudy
2006-12-24,16:53:00,48 °F,44 °F,86 %,NNW,10 mph,0 mph,29.88 in,0.0 in,Cloudy
2006-12-31,13:53:00,64 °F,38 °F,38 %,WNW,12 mph,0 mph,30.06 in,0.0 in,Fair
2006-12-31,14:53:00,65 °F,38 °F,37 %,WNW,15 mph,0 mph,30.04 in,0.0 in,Fair
2006-12-31,15:53:00,63 °F,37 °F,38 %,NW,12 mph,0 mph,30.06 in,0.0 in,Fair
2006-12-31,16:53:00,62 °F,37 °F,39 %,NW,12 mph,0 mph,30.07 in,0.0 in,Fair
2007-9-9,13:47:00,84 °F,75 °F,74 %,W,7 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2007-9-9,13:53:00,86 °F,75 °F,70 %,W,6 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2007-9-9,14:25:00,86 °F,73 °F,66 %,VAR,5 mph,0 mph,29.89 in,0.1 in,Partly Cloudy
2007-9-9,14:32:00,82 °F,75 °F,79 %,E,10 mph,18 mph,29.89 in,0.2 in,Mostly Cloudy
2007-9-9,14:33:00,81 °F,73 °F,79 %,NE,10 mph,18 mph,29.89 in,0.3 in,Mostly Cloudy
2007-9-9,14:38:00,81 °F,72 °F,74 %,WSW,10 mph,18 mph,29.89 in,0.5 in,Mostly Cloudy
2007-9-9,14:53:00,81 °F,73 °F,77 %,CALM,0 mph,0 mph,29.89 in,0.5 in,Mostly Cloudy
2007-9-9,15:53:00,89 °F,75 °F,63 %,E,5 mph,0 mph,29.87 in,0.0 in,Mostly Cloudy
2007-9-9,16:53:00,88 °F,75 °F,65 %,ESE,7 mph,0 mph,29.87 in,0.0 in,Mostly Cloudy
2007-9-23,13:53:00,89 °F,67 °F,48 %,SSW,3 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2007-9-23,14:53:00,88 °F,68 °F,51 %,E,9 mph,0 mph,29.88 in,0.0 in,Mostly Cloudy
2007-9-23,15:53:00,88 °F,68 °F,51 %,SE,10 mph,0 mph,29.88 in,0.0 in,Mostly Cloudy
2007-9-23,16:53:00,86 °F,67 °F,53 %,SE,7 mph,0 mph,29.88 in,0.0 in,Partly Cloudy
2007-10-7,13:53:00,83 °F,75 °F,77 %,E,3 mph,0 mph,29.81 in,0.0 in,Mostly Cloudy
2007-10-7,14:53:00,81 °F,74 °F,79 %,ENE,7 mph,0 mph,29.80 in,0.0 in,Mostly Cloudy
2007-10-7,15:19:00,81 °F,75 °F,84 %,E,9 mph,20 mph,29.80 in,0.1 in,Mostly Cloudy
2007-10-7,15:53:00,80 °F,76 °F,87 %,E,5 mph,0 mph,29.81 in,0.2 in,Mostly Cloudy
2007-10-7,16:17:00,81 °F,75 °F,84 %,E,5 mph,0 mph,29.80 in,0.0 in,Mostly Cloudy
2007-10-7,16:53:00,81 °F,76 °F,85 %,E,6 mph,0 mph,29.81 in,0.0 in,Mostly Cloudy
2007-10-21,13:53:00,84 °F,64 °F,51 %,SSE,15 mph,18 mph,29.82 in,0.0 in,Partly Cloudy
2007-10-21,14:53:00,83 °F,64 °F,53 %,SE,10 mph,18 mph,29.81 in,0.0 in,Mostly Cloudy
2007-10-21,15:53:00,82 °F,63 °F,52 %,SSE,9 mph,0 mph,29.81 in,0.0 in,Mostly Cloudy
2007-10-21,16:53:00,81 °F,64 °F,56 %,SE,8 mph,0 mph,29.81 in,0.0 in,Mostly Cloudy
2007-11-18,13:53:00,73 °F,62 °F,68 %,CALM,0 mph,0 mph,29.97 in,0.0 in,Mostly Cloudy
2007-11-18,14:53:00,74 °F,63 °F,68 %,E,3 mph,0 mph,29.96 in,0.0 in,Mostly Cloudy
2007-11-18,15:53:00,74 °F,63 °F,68 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2007-11-18,16:53:00,73 °F,64 °F,73 %,ENE,3 mph,0 mph,29.99 in,0.0 in,Mostly Cloudy
2007-12-9,13:53:00,80 °F,67 °F,64 %,SSE,9 mph,0 mph,30.05 in,0.0 in,Mostly Cloudy
2007-12-9,14:53:00,81 °F,67 °F,62 %,SSE,15 mph,20 mph,30.04 in,0.0 in,Mostly Cloudy
2007-12-9,15:53:00,81 °F,68 °F,65 %,SE,13 mph,17 mph,30.04 in,0.0 in,Mostly Cloudy
2007-12-9,16:53:00,77 °F,68 °F,74 %,SE,7 mph,0 mph,30.04 in,0.0 in,Partly Cloudy
2007-12-13,23:53:00,51 °F,48 °F,89 %,NNW,13 mph,0 mph,30.09 in,0.0 in,Cloudy
2007-12-13,20:53:00,58 °F,51 °F,78 %,NE,8 mph,0 mph,30.12 in,0.0 in,Cloudy
2007-12-13,21:53:00,58 °F,52 °F,81 %,NE,8 mph,0 mph,30.12 in,0.0 in,Cloudy
2007-12-13,22:30:00,57 °F,52 °F,82 %,ENE,5 mph,0 mph,30.11 in,0.0 in,Cloudy
2007-12-13,22:53:00,58 °F,52 °F,81 %,NE,8 mph,0 mph,30.11 in,0.0 in,Cloudy
2007-12-30,13:53:00,69 °F,33 °F,26 %,WNW,9 mph,0 mph,29.97 in,0.0 in,Fair
2007-12-30,14:53:00,69 °F,31 °F,24 %,NW,5 mph,0 mph,29.96 in,0.0 in,Fair
2007-12-30,15:53:00,70 °F,29 °F,22 %,WNW,6 mph,0 mph,29.95 in,0.0 in,Fair
2007-12-30,16:53:00,68 °F,30 °F,24 %,NW,5 mph,0 mph,29.96 in,0.0 in,Fair
2008-10-5,13:53:00,81 °F,63 °F,54 %,ESE,12 mph,0 mph,29.94 in,0.0 in,Mostly Cloudy
2008-10-5,14:53:00,82 °F,63 °F,52 %,ESE,12 mph,20 mph,29.92 in,0.0 in,Mostly Cloudy
2008-10-5,15:53:00,81 °F,64 °F,56 %,ESE,14 mph,0 mph,29.91 in,0.0 in,Mostly Cloudy
2008-10-5,16:53:00,80 °F,65 °F,60 %,ESE,12 mph,0 mph,29.90 in,0.0 in,Mostly Cloudy
2008-10-12,13:53:00,84 °F,70 °F,63 %,E,12 mph,20 mph,29.94 in,0.0 in,Partly Cloudy
2008-10-12,14:53:00,81 °F,69 °F,67 %,E,13 mph,23 mph,29.93 in,0.0 in,Mostly Cloudy
2008-10-12,15:53:00,81 °F,69 °F,67 %,E,13 mph,18 mph,29.94 in,0.0 in,Mostly Cloudy
2008-10-12,16:53:00,79 °F,70 °F,74 %,ESE,12 mph,20 mph,29.94 in,0.0 in,Partly Cloudy
2008-10-19,16:53:00,74 °F,53 °F,48 %,ESE,6 mph,0 mph,30.11 in,0.0 in,Partly Cloudy
2008-10-19,17:53:00,71 °F,55 °F,57 %,ESE,8 mph,0 mph,30.11 in,0.0 in,Fair
2008-10-19,18:53:00,68 °F,57 °F,68 %,SE,7 mph,0 mph,30.12 in,0.0 in,Fair
2008-10-19,19:53:00,67 °F,57 °F,70 %,ESE,6 mph,0 mph,30.13 in,0.0 in,Fair
2008-10-26,15:53:00,84 °F,52 °F,33 %,NNW,3 mph,0 mph,30.03 in,0.0 in,Fair
2008-10-26,16:53:00,82 °F,50 °F,33 %,CALM,0 mph,0 mph,30.05 in,0.0 in,Fair
2008-10-26,17:53:00,75 °F,62 °F,64 %,SSE,5 mph,0 mph,30.07 in,0.0 in,Fair
2008-10-26,18:53:00,72 °F,62 °F,71 %,SSE,5 mph,0 mph,30.11 in,0.0 in,Fair
