Date, Time, Temperature, Dew Point,Humidity, Wind, Wind Speed, Wind Gust, Pressure, Precip., Condition
2003-9-14,17:53:00,63 °F,59 °F,87 %,WNW,12 mph,0 mph,29.91 in,0.0 in,Fair
2003-9-14,18:53:00,62 °F,59 °F,90 %,WNW,10 mph,0 mph,29.91 in,0.0 in,Partly Cloudy
2003-9-14,19:40:00,63 °F,57 °F,82 %,WNW,10 mph,0 mph,29.93 in,0.0 in,Mostly Cloudy
2003-9-14,19:53:00,61 °F,58 °F,90 %,WNW,10 mph,0 mph,29.94 in,0.0 in,Mostly Cloudy
2003-9-28,16:53:00,64 °F,56 °F,75 %,W,17 mph,0 mph,29.91 in,0.0 in,Fair
2003-9-28,17:53:00,62 °F,56 °F,80 %,W,16 mph,0 mph,29.92 in,0.0 in,Fair
2003-9-28,18:53:00,61 °F,57 °F,87 %,W,16 mph,0 mph,29.93 in,0.0 in,Fair
2003-9-28,19:53:00,61 °F,57 °F,87 %,W,14 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2003-11-9,16:53:00,60 °F,53 °F,78 %,WSW,5 mph,0 mph,30.00 in,0.0 in,Partly Cloudy
2003-11-9,17:53:00,59 °F,52 °F,78 %,SW,7 mph,0 mph,30.02 in,0.0 in,Partly Cloudy
2003-11-9,18:53:00,58 °F,53 °F,84 %,VAR,5 mph,0 mph,30.03 in,0.0 in,Partly Cloudy
2003-11-9,19:53:00,56 °F,50 °F,80 %,SSE,7 mph,0 mph,30.04 in,0.0 in,Partly Cloudy
2003-11-16,16:53:00,57 °F,52 °F,83 %,W,10 mph,0 mph,30.13 in,0.0 in,Cloudy
2003-11-16,17:53:00,56 °F,53 °F,90 %,W,8 mph,0 mph,30.15 in,0.0 in,Cloudy
2003-11-16,18:30:00,55 °F,52 °F,88 %,WSW,9 mph,0 mph,30.15 in,0.0 in,Mostly Cloudy
2003-11-16,18:53:00,56 °F,51 °F,84 %,W,8 mph,0 mph,30.15 in,0.0 in,Mostly Cloudy
2003-11-16,19:53:00,55 °F,50 °F,83 %,W,7 mph,0 mph,30.17 in,0.0 in,Mostly Cloudy
2003-11-30,16:33:00,54 °F,54 °F,100 %,ESE,5 mph,0 mph,29.94 in,0.0 in,Cloudy
2003-11-30,16:53:00,54 °F,54 °F,100 %,NE,8 mph,0 mph,29.94 in,0.0 in,Cloudy
2003-11-30,17:01:00,54 °F,54 °F,100 %,ENE,7 mph,0 mph,29.94 in,0.0 in,Cloudy
2003-11-30,17:06:00,54 °F,54 °F,100 %,ENE,6 mph,0 mph,29.94 in,0.0 in,Cloudy
2003-11-30,17:53:00,53 °F,52 °F,96 %,CALM,0 mph,0 mph,29.95 in,0.0 in,Cloudy
2003-11-30,18:53:00,53 °F,52 °F,96 %,CALM,0 mph,0 mph,29.95 in,0.0 in,Cloudy
2003-11-30,19:53:00,53 °F,52 °F,96 %,NE,3 mph,0 mph,29.96 in,0.0 in,Cloudy
2003-12-14,16:53:00,53 °F,44 °F,71 %,W,13 mph,0 mph,30.16 in,0.0 in,Fair
2003-12-14,17:53:00,51 °F,44 °F,77 %,WNW,7 mph,0 mph,30.18 in,0.0 in,Fair
2003-12-14,18:53:00,50 °F,40 °F,68 %,NNW,6 mph,0 mph,30.18 in,0.0 in,Fair
2003-12-14,19:53:00,48 °F,41 °F,77 %,NW,3 mph,0 mph,30.21 in,0.0 in,Fair
2004-9-19,16:53:00,63 °F,50 °F,63 %,W,18 mph,0 mph,29.89 in,0.0 in,Fair
2004-9-19,17:53:00,60 °F,49 °F,67 %,WNW,18 mph,0 mph,29.90 in,0.0 in,Fair
2004-9-19,18:53:00,59 °F,50 °F,72 %,WNW,20 mph,0 mph,29.92 in,0.0 in,Fair
2004-9-19,19:53:00,59 °F,50 °F,72 %,W,13 mph,0 mph,29.95 in,0.0 in,Fair
2004-9-26,22:53:00,55 °F,53 °F,93 %,N,3 mph,0 mph,29.97 in,0.0 in,Fair
2004-9-26,23:53:00,56 °F,54 °F,93 %,NNW,3 mph,0 mph,29.96 in,0.0 in,Fair
2004-9-26,20:53:00,58 °F,53 °F,84 %,NW,6 mph,0 mph,29.93 in,0.0 in,Fair
2004-9-26,21:53:00,53 °F,50 °F,89 %,NE,3 mph,0 mph,29.93 in,0.0 in,Fair
2004-10-17,16:33:00,63 °F,61 °F,94 %,SSW,16 mph,0 mph,29.70 in,0.0 in,Cloudy
2004-10-17,16:53:00,63 °F,60 °F,90 %,SW,23 mph,0 mph,29.71 in,0.0 in,Cloudy / Windy
2004-10-17,17:00:00,63 °F,61 °F,94 %,WSW,23 mph,0 mph,29.71 in,0.0 in,Cloudy / Windy
2004-10-17,17:06:00,57 °F,57 °F,100 %,W,22 mph,0 mph,29.72 in,0.1 in,Cloudy / Windy
2004-10-17,17:12:00,57 °F,57 °F,100 %,W,18 mph,0 mph,29.72 in,0.1 in,Cloudy
2004-10-17,17:19:00,59 °F,57 °F,94 %,W,18 mph,0 mph,29.73 in,0.1 in,Cloudy
2004-10-17,17:53:00,58 °F,56 °F,93 %,W,9 mph,0 mph,29.74 in,0.1 in,Cloudy
2004-10-17,18:18:00,59 °F,57 °F,94 %,W,13 mph,0 mph,29.75 in,0.0 in,Cloudy
2004-10-17,18:53:00,59 °F,57 °F,93 %,W,10 mph,0 mph,29.76 in,0.0 in,Mostly Cloudy
2004-10-17,19:53:00,59 °F,56 °F,90 %,W,15 mph,0 mph,29.79 in,0.0 in,Fair
2004-10-24,16:53:00,59 °F,51 °F,75 %,W,15 mph,0 mph,29.88 in,0.0 in,Fair
2004-10-24,17:53:00,58 °F,51 °F,78 %,W,10 mph,0 mph,29.89 in,0.0 in,Fair
2004-10-24,18:53:00,55 °F,50 °F,83 %,NNW,5 mph,0 mph,29.89 in,0.0 in,Fair
2004-10-24,19:53:00,56 °F,50 °F,80 %,SSW,5 mph,0 mph,29.89 in,0.0 in,Fair
2004-11-21,16:53:00,57 °F,23 °F,27 %,NNE,9 mph,0 mph,29.98 in,0.0 in,Fair
2004-11-21,17:53:00,56 °F,20 °F,25 %,NW,7 mph,0 mph,29.98 in,0.0 in,Fair
2004-11-21,18:53:00,55 °F,28 °F,35 %,WNW,6 mph,0 mph,29.98 in,0.0 in,Fair
2004-11-21,19:53:00,52 °F,24 °F,34 %,NNW,6 mph,0 mph,29.97 in,0.0 in,Fair
2004-12-5,16:53:00,52 °F,45 °F,77 %,W,8 mph,0 mph,29.80 in,0.0 in,Cloudy
2004-12-5,17:53:00,51 °F,42 °F,71 %,NW,6 mph,0 mph,29.81 in,0.0 in,Cloudy
2004-12-5,18:53:00,51 °F,47 °F,86 %,W,13 mph,0 mph,29.82 in,0.0 in,Cloudy
2004-12-5,19:53:00,51 °F,47 °F,86 %,W,13 mph,0 mph,29.83 in,0.0 in,Cloudy
2004-12-19,16:53:00,52 °F,47 °F,83 %,NW,6 mph,0 mph,30.19 in,0.0 in,Fair
2004-12-19,17:53:00,51 °F,46 °F,83 %,VAR,3 mph,0 mph,30.19 in,0.0 in,Fair
2004-12-19,18:53:00,49 °F,45 °F,86 %,NNW,6 mph,0 mph,30.20 in,0.0 in,Fair
2004-12-19,19:53:00,49 °F,46 °F,90 %,NNW,6 mph,0 mph,30.19 in,0.0 in,Fair
2005-1-2,16:53:00,47 °F,47 °F,100 %,E,7 mph,0 mph,29.82 in,0.0 in,Cloudy
2005-1-2,17:53:00,47 °F,46 °F,97 %,ESE,9 mph,0 mph,29.82 in,0.0 in,Cloudy
2005-1-2,18:23:00,46 °F,46 °F,100 %,E,8 mph,0 mph,29.81 in,0.0 in,Cloudy
2005-1-2,18:46:00,46 °F,46 °F,100 %,E,7 mph,0 mph,29.81 in,0.0 in,Cloudy
2005-1-2,18:53:00,47 °F,46 °F,97 %,E,6 mph,0 mph,29.81 in,0.0 in,Cloudy
2005-1-2,19:27:00,46 °F,46 °F,100 %,E,7 mph,0 mph,29.81 in,0.0 in,Cloudy
2005-1-2,19:53:00,46 °F,46 °F,100 %,ESE,8 mph,0 mph,29.81 in,0.0 in,Cloudy
2005-9-18,22:53:00,56 °F,52 °F,87 %,VAR,3 mph,0 mph,29.99 in,0.0 in,Mostly Cloudy
2005-9-18,23:26:00,54 °F,48 °F,82 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
2005-9-18,23:53:00,56 °F,52 °F,87 %,SSW,8 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2005-9-18,20:53:00,56 °F,52 °F,87 %,WNW,9 mph,0 mph,29.97 in,0.0 in,Partly Cloudy
2005-9-18,21:53:00,55 °F,52 °F,89 %,NW,6 mph,0 mph,29.98 in,0.0 in,Partly Cloudy
2005-10-2,16:53:00,65 °F,51 °F,61 %,W,21 mph,0 mph,29.91 in,0.0 in,Partly Cloudy / Windy
2005-10-2,17:53:00,62 °F,53 °F,72 %,W,21 mph,0 mph,29.92 in,0.0 in,Partly Cloudy / Windy
2005-10-2,18:53:00,61 °F,54 °F,78 %,W,17 mph,0 mph,29.94 in,0.0 in,Fair
2005-10-2,19:53:00,60 °F,54 °F,80 %,W,14 mph,0 mph,29.95 in,0.0 in,Fair
2005-10-16,16:53:00,73 °F,49 °F,42 %,WNW,6 mph,0 mph,29.90 in,0.0 in,Fair
2005-10-16,17:53:00,68 °F,49 °F,50 %,NW,6 mph,0 mph,29.91 in,0.0 in,Fair
2005-10-16,18:53:00,66 °F,45 °F,47 %,N,3 mph,0 mph,29.92 in,0.0 in,Fair
2005-10-16,19:53:00,63 °F,47 °F,56 %,NNW,3 mph,0 mph,29.92 in,0.0 in,Fair
2005-10-23,16:53:00,62 °F,55 °F,78 %,W,12 mph,0 mph,29.92 in,0.0 in,Partly Cloudy
2005-10-23,17:53:00,60 °F,55 °F,83 %,W,10 mph,0 mph,29.93 in,0.0 in,Partly Cloudy
2005-10-23,18:53:00,59 °F,55 °F,87 %,W,7 mph,0 mph,29.94 in,0.0 in,Fair
2005-10-23,19:53:00,59 °F,55 °F,87 %,W,7 mph,0 mph,29.95 in,0.0 in,Fair
2005-11-13,16:53:00,62 °F,53 °F,72 %,WNW,3 mph,0 mph,30.23 in,0.0 in,Mostly Cloudy
2005-11-13,17:53:00,59 °F,55 °F,87 %,NW,8 mph,0 mph,30.25 in,0.0 in,Partly Cloudy
2005-11-13,18:53:00,58 °F,55 °F,90 %,W,3 mph,0 mph,30.25 in,0.0 in,Partly Cloudy
2005-11-13,19:53:00,58 °F,55 °F,90 %,WNW,3 mph,0 mph,30.25 in,0.0 in,Partly Cloudy
2005-11-27,16:53:00,52 °F,31 °F,45 %,NNW,7 mph,0 mph,30.29 in,0.0 in,Partly Cloudy
2005-11-27,17:53:00,52 °F,37 °F,57 %,CALM,0 mph,0 mph,30.29 in,0.0 in,Mostly Cloudy
2005-11-27,18:53:00,48 °F,38 °F,68 %,CALM,0 mph,0 mph,30.30 in,0.0 in,Fair
2005-11-27,19:53:00,47 °F,36 °F,66 %,CALM,0 mph,0 mph,30.30 in,0.0 in,Partly Cloudy
2005-12-18,16:53:00,57 °F,55 °F,93 %,SE,9 mph,0 mph,30.08 in,0.0 in,Cloudy
2005-12-18,17:53:00,56 °F,54 °F,93 %,SSE,18 mph,0 mph,30.10 in,0.0 in,Cloudy
2005-12-18,18:53:00,56 °F,54 °F,93 %,SSE,15 mph,0 mph,30.12 in,0.0 in,Cloudy
2005-12-18,19:53:00,57 °F,55 °F,93 %,SSE,16 mph,0 mph,30.14 in,0.0 in,Cloudy
2005-12-31,23:53:00,59 °F,57 °F,94 %,S,21 mph,25 mph,29.73 in,0.0 in,Cloudy / Windy
2005-12-31,20:43:00,55 °F,48 °F,77 %,SSE,10 mph,0 mph,29.92 in,0.0 in,Mostly Cloudy
2005-12-31,20:53:00,55 °F,49 °F,80 %,SSE,13 mph,0 mph,29.92 in,0.0 in,Mostly Cloudy
2005-12-31,21:23:00,54 °F,48 °F,82 %,SSE,12 mph,0 mph,29.92 in,0.0 in,Mostly Cloudy
2005-12-31,21:53:00,53 °F,48 °F,83 %,SE,14 mph,0 mph,29.92 in,0.0 in,Mostly Cloudy
2005-12-31,22:53:00,52 °F,47 °F,83 %,SE,12 mph,0 mph,29.93 in,0.0 in,Fair
2006-10-1,16:53:00,62 °F,46 °F,56 %,CALM,0 mph,0 mph,30.02 in,0.0 in,Cloudy
2006-10-1,17:53:00,63 °F,46 °F,55 %,WNW,5 mph,0 mph,30.01 in,0.0 in,Cloudy
2006-10-1,18:53:00,62 °F,49 °F,62 %,W,8 mph,0 mph,30.01 in,0.0 in,Cloudy
2006-10-1,19:53:00,60 °F,49 °F,67 %,NW,8 mph,0 mph,30.01 in,0.0 in,Mostly Cloudy
2006-10-22,16:53:00,64 °F,54 °F,70 %,NW,10 mph,0 mph,29.94 in,0.0 in,Mostly Cloudy
2006-10-22,17:53:00,61 °F,54 °F,78 %,NW,7 mph,0 mph,29.95 in,0.0 in,Mostly Cloudy
2006-10-22,18:53:00,59 °F,53 °F,81 %,NNW,5 mph,0 mph,29.96 in,0.0 in,Mostly Cloudy
2006-10-22,19:53:00,58 °F,53 °F,84 %,WNW,7 mph,0 mph,29.97 in,0.0 in,Mostly Cloudy
2006-10-29,16:53:00,55 °F,47 °F,74 %,WNW,15 mph,0 mph,29.96 in,0.0 in,Fair
2006-10-29,17:53:00,54 °F,47 °F,77 %,W,14 mph,0 mph,29.97 in,0.0 in,Fair
2006-10-29,18:53:00,53 °F,46 °F,77 %,WNW,9 mph,0 mph,29.97 in,0.0 in,Fair
2006-10-29,19:53:00,54 °F,47 °F,77 %,WNW,13 mph,0 mph,29.97 in,0.0 in,Fair
2006-11-12,16:53:00,59 °F,33 °F,38 %,CALM,0 mph,0 mph,30.12 in,0.0 in,Mostly Cloudy
2006-11-12,17:53:00,58 °F,35 °F,42 %,CALM,0 mph,0 mph,30.13 in,0.0 in,Mostly Cloudy
2006-11-12,18:53:00,57 °F,43 °F,59 %,WNW,6 mph,0 mph,30.11 in,0.0 in,Cloudy
2006-11-12,19:53:00,57 °F,44 °F,62 %,WNW,7 mph,0 mph,30.13 in,0.0 in,Cloudy
2006-12-3,16:53:00,55 °F,39 °F,55 %,CALM,0 mph,0 mph,30.33 in,0.0 in,Fair
2006-12-3,17:53:00,50 °F,38 °F,63 %,NE,5 mph,0 mph,30.33 in,0.0 in,Fair
2006-12-3,18:53:00,49 °F,35 °F,59 %,E,6 mph,0 mph,30.34 in,0.0 in,Fair
2006-12-3,19:53:00,48 °F,35 °F,61 %,E,5 mph,0 mph,30.34 in,0.0 in,Fair
2006-12-17,16:53:00,46 °F,33 °F,61 %,NNE,7 mph,0 mph,30.21 in,0.0 in,Fair
2006-12-17,17:53:00,45 °F,0 °F,60 %,NE,12 mph,0 mph,30.22 in,0.0 in,Fair
2006-12-17,18:53:00,44 °F,34 °F,68 %,ENE,9 mph,0 mph,30.23 in,0.0 in,Fair
2006-12-17,19:53:00,44 °F,0 °F,63 %,ESE,5 mph,0 mph,30.24 in,0.0 in,Fair
2006-12-23,23:53:00,44 °F,40 °F,85 %,E,3 mph,0 mph,30.37 in,0.0 in,Mostly Cloudy
2006-12-23,20:53:00,48 °F,41 °F,77 %,ESE,6 mph,0 mph,30.36 in,0.0 in,Mostly Cloudy
2006-12-23,21:53:00,46 °F,41 °F,83 %,E,7 mph,0 mph,30.35 in,0.0 in,Mostly Cloudy
2006-12-23,22:53:00,45 °F,40 °F,82 %,NNE,6 mph,0 mph,30.36 in,0.0 in,Cloudy
2007-9-9,16:53:00,65 °F,55 °F,70 %,WNW,15 mph,0 mph,29.93 in,0.0 in,Fair
2007-9-9,17:53:00,64 °F,55 °F,72 %,WNW,16 mph,0 mph,29.94 in,0.0 in,Fair
2007-9-9,18:53:00,63 °F,55 °F,75 %,W,12 mph,0 mph,29.95 in,0.0 in,Fair
2007-9-9,19:53:00,62 °F,55 °F,78 %,W,9 mph,0 mph,29.97 in,0.0 in,Fair
2007-9-23,16:53:00,65 °F,55 °F,70 %,NW,10 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
2007-9-23,17:53:00,60 °F,53 °F,78 %,NW,10 mph,0 mph,30.02 in,0.0 in,Partly Cloudy
2007-9-23,18:53:00,58 °F,52 °F,81 %,WNW,8 mph,0 mph,30.02 in,0.0 in,Partly Cloudy
2007-9-23,19:53:00,57 °F,52 °F,83 %,NW,3 mph,0 mph,30.04 in,0.0 in,Partly Cloudy
2007-10-21,16:53:00,67 °F,42 °F,40 %,WNW,7 mph,0 mph,30.20 in,0.0 in,Fair
2007-10-21,17:53:00,62 °F,46 °F,56 %,WNW,7 mph,0 mph,30.20 in,0.0 in,Fair
2007-10-21,18:53:00,63 °F,49 °F,60 %,CALM,0 mph,0 mph,30.22 in,0.0 in,Fair
2007-10-21,19:53:00,63 °F,48 °F,59 %,SSW,3 mph,0 mph,30.22 in,0.0 in,Fair
2007-11-4,16:53:00,69 °F,45 °F,42 %,NW,9 mph,0 mph,30.00 in,0.0 in,Partly Cloudy
2007-11-4,17:53:00,64 °F,46 °F,52 %,NW,6 mph,0 mph,30.01 in,0.0 in,Partly Cloudy
2007-11-4,18:53:00,62 °F,45 °F,53 %,CALM,0 mph,0 mph,30.02 in,0.0 in,Fair
2007-11-4,19:53:00,61 °F,47 °F,60 %,N,3 mph,0 mph,30.03 in,0.0 in,Fair
