Date, Time, Temperature, Dew Point,Humidity, Wind, Wind Speed, Wind Gust, Pressure, Precip., Condition
2001-9-9,13:54:00,87 °F,67 °F,51 %,SSW,9 mph,0 mph,29.23 in,0.0 in,Cloudy
2001-9-9,14:54:00,89 °F,65 °F,45 %,SSW,13 mph,0 mph,29.21 in,0.0 in,Cloudy
2001-9-9,15:54:00,89 °F,63 °F,42 %,S,12 mph,0 mph,29.19 in,0.0 in,Mostly Cloudy
2001-9-9,16:54:00,88 °F,61 °F,40 %,SSE,15 mph,0 mph,29.19 in,0.0 in,Mostly Cloudy
2001-9-30,13:54:00,65 °F,41 °F,42 %,N,8 mph,0 mph,29.47 in,0.0 in,Fair
2001-9-30,14:54:00,66 °F,41 °F,40 %,E,8 mph,0 mph,29.45 in,0.0 in,Fair
2001-9-30,15:54:00,65 °F,44 °F,47 %,NE,7 mph,0 mph,29.43 in,0.0 in,Fair
2001-9-30,16:54:00,65 °F,43 °F,45 %,NE,9 mph,0 mph,29.42 in,0.0 in,Fair
2001-10-7,16:54:00,41 °F,35 °F,79 %,W,10 mph,0 mph,29.45 in,0.0 in,Mostly Cloudy
2001-10-7,17:54:00,39 °F,33 °F,79 %,W,13 mph,0 mph,29.47 in,0.0 in,Mostly Cloudy
2001-10-7,18:54:00,39 °F,33 °F,79 %,W,8 mph,0 mph,29.49 in,0.0 in,Fair
2001-10-7,19:54:00,39 °F,33 °F,79 %,W,9 mph,0 mph,29.50 in,0.0 in,Mostly Cloudy
2001-11-4,13:36:00,54 °F,48 °F,82 %,WSW,24 mph,35 mph,29.21 in,0.0 in,Mostly Cloudy / Windy
2001-11-4,13:54:00,53 °F,49 °F,86 %,SW,20 mph,26 mph,29.20 in,0.0 in,Cloudy
2001-11-4,14:12:00,54 °F,50 °F,88 %,WSW,17 mph,24 mph,29.20 in,0.0 in,Cloudy
2001-11-4,14:33:00,54 °F,48 °F,82 %,WNW,14 mph,0 mph,29.21 in,0.0 in,Cloudy
2001-11-4,14:54:00,54 °F,39 °F,57 %,WNW,18 mph,25 mph,29.22 in,0.0 in,Cloudy
2001-11-4,15:54:00,52 °F,36 °F,54 %,WNW,13 mph,22 mph,29.25 in,0.0 in,Partly Cloudy
2001-11-4,16:54:00,49 °F,34 °F,56 %,WNW,18 mph,29 mph,29.28 in,0.0 in,Partly Cloudy
2001-11-18,13:54:00,56 °F,41 °F,57 %,WSW,13 mph,0 mph,29.44 in,0.0 in,Cloudy
2001-11-18,14:54:00,55 °F,43 °F,64 %,SW,10 mph,0 mph,29.43 in,0.0 in,Cloudy
2001-11-18,15:54:00,53 °F,43 °F,69 %,SW,9 mph,0 mph,29.42 in,0.0 in,Cloudy
2001-11-18,16:54:00,49 °F,45 °F,86 %,SSW,7 mph,0 mph,29.42 in,0.0 in,Cloudy
2001-11-25,13:54:00,58 °F,46 °F,65 %,WSW,12 mph,0 mph,29.11 in,0.0 in,Cloudy
2001-11-25,14:54:00,57 °F,45 °F,64 %,W,18 mph,23 mph,29.12 in,0.0 in,Cloudy
2001-11-25,15:54:00,56 °F,45 °F,67 %,W,20 mph,28 mph,29.15 in,0.0 in,Cloudy
2001-11-25,16:54:00,55 °F,44 °F,67 %,WSW,20 mph,28 mph,29.19 in,0.0 in,Cloudy
2001-12-9,13:54:00,39 °F,30 °F,70 %,W,8 mph,0 mph,29.44 in,0.0 in,Mostly Cloudy
2001-12-9,14:54:00,40 °F,31 °F,70 %,NW,6 mph,0 mph,29.45 in,0.0 in,Mostly Cloudy
2001-12-9,15:54:00,40 °F,28 °F,63 %,NW,8 mph,0 mph,29.47 in,0.0 in,Mostly Cloudy
2001-12-9,16:54:00,39 °F,27 °F,62 %,W,5 mph,0 mph,29.49 in,0.0 in,Partly Cloudy
2001-12-16,13:54:00,35 °F,31 °F,85 %,E,7 mph,0 mph,29.59 in,0.0 in,Cloudy
2001-12-16,14:54:00,35 °F,31 °F,85 %,E,7 mph,0 mph,29.58 in,0.0 in,Cloudy
2001-12-16,15:54:00,35 °F,31 °F,85 %,E,8 mph,0 mph,29.57 in,0.0 in,Cloudy
2001-12-16,16:54:00,34 °F,31 °F,89 %,ENE,8 mph,0 mph,29.57 in,0.0 in,Cloudy
2002-9-8,13:54:00,88 °F,52 °F,29 %,WSW,7 mph,0 mph,29.44 in,0.0 in,Fair
2002-9-8,14:54:00,89 °F,54 °F,30 %,WSW,9 mph,0 mph,29.42 in,0.0 in,Fair
2002-9-8,15:54:00,88 °F,54 °F,31 %,WSW,6 mph,0 mph,29.41 in,0.0 in,Fair
2002-9-8,16:54:00,87 °F,53 °F,31 %,W,7 mph,0 mph,29.41 in,0.0 in,Fair
2002-9-29,13:54:00,69 °F,56 °F,63 %,SSW,12 mph,0 mph,29.41 in,0.0 in,Mostly Cloudy
2002-9-29,14:54:00,70 °F,52 °F,53 %,WSW,9 mph,0 mph,29.41 in,0.0 in,Mostly Cloudy
2002-9-29,15:54:00,69 °F,54 °F,58 %,WSW,9 mph,0 mph,29.41 in,0.0 in,Fair
2002-9-29,16:54:00,68 °F,57 °F,68 %,WSW,8 mph,0 mph,29.41 in,0.0 in,Partly Cloudy
2002-10-6,13:54:00,67 °F,47 °F,49 %,ESE,9 mph,0 mph,29.26 in,0.0 in,Partly Cloudy
2002-10-6,14:54:00,69 °F,45 °F,42 %,SSE,14 mph,0 mph,29.23 in,0.0 in,Partly Cloudy
2002-10-6,15:54:00,69 °F,44 °F,40 %,SSE,13 mph,0 mph,29.20 in,0.0 in,Partly Cloudy
2002-10-6,16:54:00,67 °F,45 °F,45 %,S,12 mph,0 mph,29.19 in,0.0 in,Mostly Cloudy
2002-10-27,13:54:00,49 °F,0 °F,52 %,W,15 mph,23 mph,29.31 in,0.0 in,Mostly Cloudy
2002-10-27,14:54:00,49 °F,0 °F,52 %,W,13 mph,0 mph,29.32 in,0.0 in,Mostly Cloudy
2002-10-27,15:54:00,48 °F,0 °F,54 %,W,12 mph,0 mph,29.33 in,0.0 in,Mostly Cloudy
2002-10-27,16:54:00,45 °F,34 °F,65 %,WNW,14 mph,0 mph,29.36 in,0.0 in,Mostly Cloudy
2002-11-3,13:54:00,39 °F,24 °F,55 %,VAR,5 mph,0 mph,29.35 in,0.0 in,Mostly Cloudy
2002-11-3,14:54:00,39 °F,24 °F,55 %,WSW,5 mph,0 mph,29.34 in,0.0 in,Cloudy
2002-11-3,15:54:00,39 °F,23 °F,53 %,WSW,6 mph,0 mph,29.33 in,0.0 in,Cloudy
2002-11-3,16:54:00,39 °F,25 °F,57 %,S,6 mph,0 mph,29.32 in,0.0 in,Cloudy
2002-12-1,13:54:00,25 °F,12 °F,58 %,WSW,14 mph,0 mph,29.10 in,0.0 in,Mostly Cloudy
2002-12-1,14:54:00,26 °F,13 °F,58 %,W,15 mph,22 mph,29.09 in,0.0 in,Mostly Cloudy
2002-12-1,15:54:00,26 °F,14 °F,60 %,W,15 mph,23 mph,29.08 in,0.0 in,Cloudy
2002-12-1,16:54:00,25 °F,22 °F,88 %,SSW,15 mph,0 mph,29.08 in,0.0 in,Cloudy
2002-12-1,16:56:00,25 °F,23 °F,93 %,SSW,13 mph,0 mph,29.05 in,0.0 in,Cloudy
2002-12-1,16:59:00,25 °F,23 °F,93 %,SSW,12 mph,0 mph,29.04 in,0.0 in,Cloudy
2002-12-15,13:54:00,37 °F,0 °F,82 %,WSW,13 mph,0 mph,28.90 in,0.0 in,Cloudy
2002-12-15,14:54:00,36 °F,31 °F,82 %,WSW,14 mph,0 mph,28.89 in,0.0 in,Cloudy
2002-12-15,15:54:00,37 °F,35 °F,93 %,WSW,20 mph,26 mph,28.89 in,0.0 in,Cloudy
2002-12-15,16:34:00,36 °F,0 °F,0 %,WSW,14 mph,0 mph,28.87 in,0.0 in,Cloudy
2002-12-15,16:54:00,36 °F,34 °F,93 %,WSW,17 mph,23 mph,28.89 in,0.0 in,Cloudy
2002-12-29,13:54:00,35 °F,25 °F,67 %,W,13 mph,0 mph,29.38 in,0.0 in,Cloudy
2002-12-29,14:54:00,35 °F,24 °F,64 %,W,12 mph,0 mph,29.39 in,0.0 in,Mostly Cloudy
2002-12-29,15:54:00,35 °F,24 °F,64 %,W,10 mph,0 mph,29.41 in,0.0 in,Mostly Cloudy
2002-12-29,16:54:00,33 °F,22 °F,64 %,W,7 mph,0 mph,29.43 in,0.0 in,Mostly Cloudy
2003-9-7,13:54:00,74 °F,64 °F,71 %,WSW,14 mph,0 mph,29.27 in,0.0 in,Fair
2003-9-7,14:54:00,73 °F,64 °F,73 %,SW,16 mph,0 mph,29.26 in,0.0 in,Partly Cloudy
2003-9-7,15:54:00,73 °F,64 °F,73 %,SW,13 mph,0 mph,29.26 in,0.0 in,Fair
2003-9-7,16:54:00,72 °F,63 °F,73 %,WSW,16 mph,0 mph,29.26 in,0.0 in,Partly Cloudy
2003-9-28,13:54:00,61 °F,45 °F,56 %,WSW,13 mph,0 mph,29.00 in,0.0 in,Partly Cloudy
2003-9-28,14:54:00,58 °F,45 °F,62 %,W,14 mph,26 mph,29.01 in,0.0 in,Mostly Cloudy
2003-9-28,15:05:00,57 °F,43 °F,59 %,W,14 mph,0 mph,29.01 in,0.0 in,Partly Cloudy
2003-9-28,15:54:00,57 °F,43 °F,59 %,WSW,12 mph,0 mph,29.02 in,0.0 in,Mostly Cloudy
2003-9-28,16:54:00,57 °F,41 °F,55 %,WSW,12 mph,0 mph,29.03 in,0.0 in,Mostly Cloudy
2003-10-5,13:54:00,50 °F,0 °F,50 %,WSW,15 mph,22 mph,29.22 in,0.0 in,Mostly Cloudy
2003-10-5,14:54:00,49 °F,0 °F,52 %,W,16 mph,22 mph,29.24 in,0.0 in,Mostly Cloudy
2003-10-5,15:54:00,48 °F,0 °F,54 %,W,15 mph,0 mph,29.25 in,0.0 in,Mostly Cloudy
2003-10-5,16:54:00,47 °F,0 °F,56 %,W,10 mph,0 mph,29.26 in,0.0 in,Mostly Cloudy
2003-10-19,16:54:00,45 °F,37 °F,74 %,CALM,0 mph,0 mph,29.36 in,0.0 in,Mostly Cloudy
2003-10-19,17:54:00,42 °F,37 °F,82 %,CALM,0 mph,0 mph,29.38 in,0.0 in,Mostly Cloudy
2003-10-19,18:54:00,42 °F,36 °F,79 %,CALM,0 mph,0 mph,29.40 in,0.0 in,Mostly Cloudy
2003-10-19,19:54:00,40 °F,36 °F,86 %,CALM,0 mph,0 mph,29.41 in,0.0 in,Mostly Cloudy
2003-11-16,13:54:00,46 °F,40 °F,79 %,E,3 mph,0 mph,29.36 in,0.0 in,Cloudy
2003-11-16,14:54:00,46 °F,39 °F,76 %,ESE,5 mph,0 mph,29.36 in,0.0 in,Cloudy
2003-11-16,15:54:00,46 °F,39 °F,76 %,VAR,6 mph,0 mph,29.36 in,0.0 in,Cloudy
2003-11-16,16:54:00,46 °F,39 °F,76 %,SE,5 mph,0 mph,29.37 in,0.0 in,Cloudy
2003-11-23,13:54:00,68 °F,41 °F,37 %,SSW,14 mph,23 mph,29.16 in,0.0 in,Mostly Cloudy
2003-11-23,14:54:00,67 °F,41 °F,39 %,SSE,10 mph,0 mph,29.15 in,0.0 in,Mostly Cloudy
2003-11-23,15:54:00,65 °F,41 °F,42 %,SSE,7 mph,0 mph,29.14 in,0.0 in,Mostly Cloudy
2003-11-23,16:54:00,62 °F,42 °F,48 %,SE,5 mph,0 mph,29.13 in,0.0 in,Cloudy
2003-12-7,16:54:00,27 °F,6 °F,41 %,WNW,6 mph,0 mph,29.36 in,0.0 in,Partly Cloudy
2003-12-7,17:54:00,26 °F,6 °F,43 %,W,5 mph,0 mph,29.36 in,0.0 in,Partly Cloudy
2003-12-7,18:54:00,26 °F,6 °F,43 %,WSW,3 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2003-12-7,19:54:00,27 °F,6 °F,41 %,CALM,0 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2003-12-21,13:54:00,38 °F,23 °F,55 %,SW,26 mph,35 mph,29.19 in,0.0 in,Mostly Cloudy / Windy
2003-12-21,14:54:00,38 °F,24 °F,57 %,SW,20 mph,30 mph,29.18 in,0.0 in,Mostly Cloudy
2003-12-21,15:54:00,39 °F,24 °F,55 %,SW,18 mph,26 mph,29.18 in,0.0 in,Mostly Cloudy
2003-12-21,16:54:00,39 °F,24 °F,55 %,SW,15 mph,0 mph,29.17 in,0.0 in,Mostly Cloudy
2004-9-12,13:54:00,75 °F,61 °F,62 %,WSW,14 mph,0 mph,29.38 in,0.0 in,Partly Cloudy
2004-9-12,14:54:00,75 °F,59 °F,57 %,SSW,14 mph,0 mph,29.36 in,0.0 in,Mostly Cloudy
2004-9-12,15:54:00,74 °F,60 °F,62 %,SW,9 mph,0 mph,29.36 in,0.0 in,Mostly Cloudy
2004-9-12,16:54:00,73 °F,61 °F,66 %,WSW,9 mph,0 mph,29.36 in,0.0 in,Partly Cloudy
2004-10-3,13:54:00,61 °F,43 °F,52 %,WSW,15 mph,0 mph,29.37 in,0.0 in,Partly Cloudy
2004-10-3,14:54:00,61 °F,44 °F,54 %,SW,12 mph,0 mph,29.34 in,0.0 in,Partly Cloudy
2004-10-3,15:54:00,60 °F,45 °F,57 %,WSW,15 mph,0 mph,29.33 in,0.0 in,Partly Cloudy
2004-10-3,16:54:00,59 °F,45 °F,60 %,SW,15 mph,0 mph,29.32 in,0.0 in,Partly Cloudy
2004-10-17,13:54:00,47 °F,33 °F,59 %,W,20 mph,35 mph,28.95 in,0.0 in,Mostly Cloudy
2004-10-17,14:54:00,47 °F,33 °F,59 %,W,23 mph,33 mph,28.97 in,0.0 in,Mostly Cloudy / Windy
2004-10-17,15:54:00,47 °F,33 °F,59 %,WSW,16 mph,29 mph,28.99 in,0.0 in,Mostly Cloudy
2004-10-17,16:54:00,46 °F,33 °F,61 %,W,22 mph,26 mph,29.03 in,0.0 in,Mostly Cloudy / Windy
2004-10-31,13:45:00,54 °F,45 °F,72 %,W,18 mph,28 mph,29.02 in,0.0 in,Cloudy
2004-10-31,13:54:00,54 °F,46 °F,75 %,W,15 mph,28 mph,29.03 in,0.0 in,Cloudy
2004-10-31,14:14:00,54 °F,46 °F,77 %,W,22 mph,30 mph,29.03 in,0.0 in,Cloudy / Windy
2004-10-31,14:54:00,53 °F,45 °F,74 %,W,18 mph,28 mph,29.06 in,0.0 in,Cloudy
2004-10-31,15:54:00,53 °F,45 °F,74 %,W,16 mph,28 mph,29.08 in,0.0 in,Cloudy
2004-10-31,16:54:00,53 °F,43 °F,69 %,W,16 mph,0 mph,29.10 in,0.0 in,Mostly Cloudy
2004-11-7,13:22:00,55 °F,48 °F,77 %,WSW,25 mph,33 mph,28.92 in,0.0 in,Partly Cloudy / Windy
2004-11-7,13:54:00,55 °F,48 °F,77 %,WSW,24 mph,33 mph,28.94 in,0.0 in,Mostly Cloudy / Windy
2004-11-7,14:54:00,55 °F,49 °F,80 %,WSW,23 mph,31 mph,28.97 in,0.0 in,Mostly Cloudy / Windy
2004-11-7,15:54:00,54 °F,38 °F,55 %,WNW,17 mph,24 mph,29.00 in,0.0 in,Mostly Cloudy
2004-11-7,16:54:00,50 °F,34 °F,54 %,WNW,20 mph,26 mph,29.06 in,0.0 in,Mostly Cloudy
2004-11-21,13:04:00,50 °F,41 °F,71 %,WNW,10 mph,0 mph,29.45 in,0.0 in,Cloudy
2004-11-21,13:13:00,50 °F,39 °F,66 %,WNW,10 mph,0 mph,29.45 in,0.0 in,Cloudy
2004-11-21,13:54:00,49 °F,38 °F,66 %,NW,10 mph,0 mph,29.46 in,0.0 in,Cloudy
2004-11-21,14:54:00,48 °F,37 °F,66 %,NW,8 mph,0 mph,29.44 in,0.0 in,Cloudy
2004-11-21,15:03:00,48 °F,39 °F,71 %,WNW,7 mph,0 mph,29.44 in,0.0 in,Cloudy
2004-11-21,15:54:00,48 °F,39 °F,71 %,WSW,10 mph,0 mph,29.46 in,0.0 in,Cloudy
2004-11-21,16:18:00,48 °F,41 °F,76 %,SW,12 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2004-11-21,16:54:00,47 °F,40 °F,77 %,WSW,10 mph,0 mph,29.47 in,0.0 in,Mostly Cloudy
2004-12-12,13:05:00,34 °F,0 °F,93 %,SSW,14 mph,0 mph,28.81 in,0.0 in,Cloudy
2004-12-12,13:54:00,33 °F,0 °F,96 %,SSW,20 mph,29 mph,28.81 in,0.0 in,Cloudy
2004-12-12,14:54:00,32 °F,31 °F,96 %,S,15 mph,0 mph,28.78 in,0.0 in,Cloudy
2004-12-12,15:27:00,34 °F,30 °F,87 %,S,12 mph,0 mph,28.73 in,0.0 in,Cloudy
2004-12-12,15:54:00,33 °F,31 °F,92 %,S,14 mph,22 mph,28.73 in,0.0 in,Cloudy
2004-12-12,16:07:00,34 °F,30 °F,87 %,S,16 mph,0 mph,28.70 in,0.0 in,Cloudy
2004-12-12,16:54:00,34 °F,30 °F,85 %,S,12 mph,0 mph,28.71 in,0.0 in,Cloudy
2005-1-2,13:54:00,54 °F,46 °F,75 %,SSW,16 mph,26 mph,29.41 in,0.0 in,Cloudy
2005-1-2,14:25:00,55 °F,46 °F,72 %,SSW,16 mph,26 mph,29.38 in,0.0 in,Cloudy
2005-1-2,14:54:00,55 °F,46 °F,72 %,SSW,18 mph,0 mph,29.39 in,0.0 in,Cloudy
2005-1-2,15:26:00,54 °F,46 °F,77 %,SSW,18 mph,0 mph,29.37 in,0.0 in,Cloudy
2005-1-2,15:54:00,53 °F,47 °F,80 %,SSW,15 mph,0 mph,29.39 in,0.0 in,Cloudy
2005-1-2,16:54:00,54 °F,48 °F,80 %,SSW,15 mph,0 mph,29.39 in,0.0 in,Cloudy
2005-9-11,13:54:00,79 °F,43 °F,28 %,WSW,12 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy
2005-9-11,14:54:00,78 °F,53 °F,42 %,W,7 mph,0 mph,29.46 in,0.0 in,Partly Cloudy
2005-9-11,15:54:00,78 °F,55 °F,45 %,SW,8 mph,0 mph,29.45 in,0.0 in,Fair
2005-9-11,16:54:00,76 °F,53 °F,45 %,SW,12 mph,0 mph,29.44 in,0.0 in,Fair
2005-9-25,13:54:00,78 °F,66 °F,66 %,SW,12 mph,0 mph,29.24 in,0.0 in,Cloudy
2005-9-25,14:54:00,78 °F,66 °F,66 %,SSW,12 mph,0 mph,29.22 in,0.0 in,Mostly Cloudy
2005-9-25,15:54:00,78 °F,66 °F,66 %,SSW,12 mph,0 mph,29.20 in,0.0 in,Cloudy
2005-9-25,16:54:00,77 °F,67 °F,71 %,SSW,10 mph,0 mph,29.19 in,0.0 in,Cloudy
2005-10-9,13:16:00,50 °F,43 °F,76 %,NE,10 mph,0 mph,29.28 in,0.0 in,Cloudy
2005-10-9,13:54:00,50 °F,43 °F,77 %,NE,8 mph,0 mph,29.30 in,0.0 in,Cloudy
2005-10-9,14:54:00,49 °F,43 °F,80 %,NE,8 mph,0 mph,29.31 in,0.0 in,Cloudy
2005-10-9,15:54:00,48 °F,44 °F,86 %,NNE,12 mph,0 mph,29.32 in,0.0 in,Cloudy
2005-10-9,16:01:00,48 °F,45 °F,87 %,NNE,12 mph,0 mph,29.30 in,0.0 in,Cloudy
2005-10-9,16:54:00,48 °F,44 °F,86 %,NE,9 mph,0 mph,29.32 in,0.0 in,Cloudy
2005-10-16,16:54:00,52 °F,41 °F,66 %,WNW,12 mph,20 mph,29.11 in,0.0 in,Mostly Cloudy
2005-10-16,17:43:00,52 °F,41 °F,67 %,WNW,15 mph,0 mph,29.11 in,0.0 in,Cloudy
2005-10-16,17:54:00,51 °F,41 °F,68 %,WNW,16 mph,22 mph,29.11 in,0.0 in,Cloudy
2005-10-16,18:38:00,52 °F,39 °F,62 %,WNW,15 mph,0 mph,29.12 in,0.0 in,Cloudy
2005-10-16,18:54:00,51 °F,40 °F,66 %,NW,13 mph,24 mph,29.12 in,0.0 in,Cloudy
2005-10-16,19:54:00,50 °F,40 °F,68 %,NW,13 mph,0 mph,29.13 in,0.0 in,Cloudy
2005-11-13,13:54:00,63 °F,46 °F,54 %,SW,17 mph,28 mph,29.14 in,0.0 in,Partly Cloudy
2005-11-13,14:54:00,62 °F,46 °F,56 %,SW,13 mph,0 mph,29.13 in,0.0 in,Partly Cloudy
2005-11-13,15:54:00,62 °F,46 °F,56 %,SSW,17 mph,23 mph,29.13 in,0.0 in,Partly Cloudy
2005-11-13,16:54:00,61 °F,46 °F,58 %,SSW,21 mph,26 mph,29.13 in,0.0 in,Mostly Cloudy / Windy
2005-11-27,13:54:00,45 °F,33 °F,63 %,ENE,5 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy
2005-11-27,14:54:00,44 °F,34 °F,68 %,NNE,5 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy
2005-11-27,15:54:00,42 °F,34 °F,73 %,ENE,7 mph,0 mph,29.33 in,0.0 in,Cloudy
2005-11-27,16:54:00,43 °F,33 °F,68 %,NE,5 mph,0 mph,29.32 in,0.0 in,Mostly Cloudy
2005-12-11,13:34:00,30 °F,25 °F,80 %,WSW,12 mph,0 mph,28.69 in,0.0 in,Cloudy
2005-12-11,13:54:00,31 °F,23 °F,72 %,WSW,16 mph,22 mph,28.71 in,0.0 in,Mostly Cloudy
2005-12-11,14:40:00,30 °F,25 °F,80 %,WSW,12 mph,0 mph,28.70 in,0.0 in,Cloudy
2005-12-11,14:47:00,30 °F,25 °F,80 %,WSW,12 mph,0 mph,28.71 in,0.0 in,Cloudy
2005-12-11,14:54:00,31 °F,25 °F,79 %,WSW,13 mph,0 mph,28.73 in,0.0 in,Cloudy
2005-12-11,15:14:00,30 °F,25 °F,80 %,W,12 mph,0 mph,28.72 in,0.0 in,Cloudy
2005-12-11,15:20:00,30 °F,27 °F,86 %,WSW,10 mph,0 mph,28.72 in,0.0 in,Cloudy
2005-12-11,15:34:00,30 °F,27 °F,86 %,WSW,10 mph,0 mph,28.72 in,0.0 in,Cloudy
2005-12-11,15:44:00,30 °F,27 °F,86 %,WSW,12 mph,0 mph,28.72 in,0.0 in,Cloudy
2005-12-11,15:54:00,30 °F,26 °F,85 %,SW,9 mph,0 mph,28.75 in,0.0 in,Cloudy
2005-12-11,16:54:00,31 °F,26 °F,82 %,WSW,10 mph,0 mph,28.76 in,0.0 in,Cloudy
2005-12-17,23:45:00,30 °F,21 °F,69 %,WSW,21 mph,32 mph,29.28 in,0.0 in,Cloudy / Windy
2005-12-17,23:54:00,29 °F,23 °F,78 %,WSW,20 mph,29 mph,29.31 in,0.0 in,Cloudy
2005-12-17,20:54:00,30 °F,22 °F,72 %,SW,12 mph,22 mph,29.68 in,0.0 in,Mostly Cloudy
2005-12-17,21:54:00,29 °F,21 °F,72 %,SW,14 mph,0 mph,29.70 in,0.0 in,Cloudy
2005-12-17,22:54:00,29 °F,21 °F,72 %,SW,7 mph,0 mph,29.68 in,0.0 in,Cloudy
2005-12-17,23:39:00,28 °F,21 °F,74 %,W,9 mph,0 mph,29.65 in,0.0 in,Mostly Cloudy
2006-9-24,13:54:00,65 °F,54 °F,68 %,WSW,18 mph,43 mph,28.85 in,0.0 in,Mostly Cloudy
2006-9-24,14:54:00,64 °F,54 °F,70 %,WSW,20 mph,33 mph,28.85 in,0.0 in,Mostly Cloudy
