New Orleans Saints,1-15 (6.3%),5-9-2  (35.7%),0-2 (0.0%),0-2-0  (0.0%),0-8 (0.0%),1-7-0 (12.5%),0-2 (0.0%),0-2-0 (0.0%),9-7-0 (56.3%)
New York Giants,4-12 (25.0%),7-9  (43.8%),0-0,0-0-0,2-6 (25.0%),4-4-0 (50.0%),0-0,0-0-0,9-7-0 (56.3%)
New York Jets,4-12 (25.0%),5-11  (31.3%),1-4 (20.0%),1-4-0  (20.0%),2-6 (25.0%),2-6-0 (25.0%),1-4 (20.0%),1-4-0 (20.0%),9-7-0 (56.3%)
Oakland Raiders,11-5 (68.8%),9-6-1  (60.0%),8-1 (88.9%),4-4-1  (50.0%),6-2 (75.0%),4-4-0 (50.0%),5-1 (83.3%),3-3-0 (50.0%),9-7-0 (56.3%)
Philadelphia Eagles,12-4 (75.0%),11-5  (68.8%),11-2 (84.6%),9-4-0  (69.2%),7-1 (87.5%),5-3-0 (62.5%),7-1 (87.5%),5-3-0 (62.5%),7-9-0 (43.8%)
Pittsburgh Steelers,9-7 (56.3%),3-13  (18.8%),9-5 (64.3%),3-11-0  (21.4%),6-2 (75.0%),3-5-0 (37.5%),6-2 (75.0%),3-5-0 (37.5%),7-9-0 (43.8%)
San Diego Chargers,11-5 (68.8%),7-9  (43.8%),10-4 (71.4%),6-8-0  (42.9%),6-2 (75.0%),3-5-0 (37.5%),6-2 (75.0%),3-5-0 (37.5%),10-6-0 (62.5%)
San Francisco 49ers,6-10 (37.5%),8-7-1  (53.3%),3-1 (75.0%),1-2-1  (33.3%),4-4 (50.0%),4-3-1 (57.1%),3-1 (75.0%),1-2-1 (33.3%),7-8-1 (46.7%)
Seattle Seahawks,4-12 (25.0%),6-10  (37.5%),0-5 (0.0%),0-5-0  (0.0%),0-8 (0.0%),1-7-0 (12.5%),0-5 (0.0%),0-5-0 (0.0%),9-6-1 (60.0%)
St Louis Cardinals,5-11 (31.3%),5-10-1  (33.3%),3-3 (50.0%),2-4-0  (33.3%),2-6 (25.0%),2-6-0 (25.0%),1-3 (25.0%),0-4-0 (0.0%),7-8-1 (46.7%)
Tampa Bay Buccaneers,5-10-1 (33.3%),5-10-1  (33.3%),4-4 (50.0%),2-7-0  (22.2%),2-5 (28.6%),2-5-1 (28.6%),2-3 (40.0%),1-5-0 (16.7%),7-8-1 (46.7%)
Washington Redskins,6-10 (37.5%),7-9  (43.8%),4-3 (57.1%),1-6-0  (14.3%),4-4 (50.0%),2-6-0 (25.0%),3-3 (50.0%),1-5-0 (16.7%),7-8-1 (46.7%)
