Green Bay Packers,13-4 (76.5%),11-5-1  (68.8%),10-3 (76.9%),7-5-1  (58.3%),8-0 (100.%),7-1-0 (87.5%),7-0 (100.%),6-1-0 (85.7%),8-9-0 (47.1%)
Houston Texans,4-13 (23.5%),7-9-1  (43.8%),0-1 (0.0%),0-1-0  (0.0%),2-7 (22.2%),4-4-1 (50.0%),0-1 (0.0%),0-1-0 (0.0%),8-9-0 (47.1%)
Indianapolis Colts,9-8 (52.9%),10-7  (58.8%),5-3 (62.5%),4-4-0  (50.0%),4-5 (44.4%),4-5-0 (44.4%),4-2 (66.7%),3-3-0 (50.0%),8-9-0 (47.1%)
Jacksonville Jaguars,3-14 (17.6%),5-12  (29.4%),1-2 (33.3%),0-2-1  (0.0%),2-6 (25.0%),2-6-0 (25.0%),0-1 (0.0%),0-1-0 (0.0%),5-12-0 (29.4%)
Kansas City Chiefs,12-5 (70.6%),8-9  (47.1%),12-5 (70.6%),8-9-0  (47.1%),7-2 (77.8%),4-5-0 (44.4%),7-2 (77.8%),4-5-0 (44.4%),9-7-1 (56.3%)
Las Vegas Raiders,10-7 (58.8%),9-8  (52.9%),2-3 (40.0%),1-4-0  (20.0%),5-4 (55.6%),4-5-0 (44.4%),2-2 (50.0%),1-3-0 (25.0%),8-9-0 (47.1%)
Los Angeles Chargers,9-8 (52.9%),8-9  (47.1%),6-6 (50.0%),5-7-0  (41.7%),5-4 (55.6%),4-5-0 (44.4%),5-3 (62.5%),4-4-0 (50.0%),10-7-0 (58.8%)
Los Angeles Rams,12-5 (70.6%),8-8-1  (50.0%),10-5 (66.7%),6-8-1  (42.9%),5-3 (62.5%),4-4-0 (50.0%),4-3 (57.1%),3-4-0 (42.9%),10-7-0 (58.8%)
Miami Dolphins,9-8 (52.9%),9-7-1  (56.3%),5-2 (71.4%),4-3-0  (57.1%),6-3 (66.7%),5-3-1 (62.5%),3-1 (75.0%),2-2-0 (50.0%),7-10-0 (41.2%)
Minnesota Vikings,8-9 (47.1%),9-8  (52.9%),5-3 (62.5%),4-4-0  (50.0%),5-3 (62.5%),4-4-0 (50.0%),3-1 (75.0%),2-2-0 (50.0%),11-6-0 (64.7%)
New England Patriots,10-7 (58.8%),10-7  (58.8%),8-4 (66.7%),7-5-0  (58.3%),4-5 (44.4%),5-4-0 (55.6%),4-3 (57.1%),4-3-0 (57.1%),9-8-0 (52.9%)
New Orleans Saints,9-8 (52.9%),9-8  (52.9%),6-3 (66.7%),5-4-0  (55.6%),2-5 (28.6%),2-5-0 (28.6%),1-2 (33.3%),1-2-0 (33.3%),6-10-1 (37.5%)
New York Giants,4-13 (23.5%),6-11  (35.3%),0-1 (0.0%),0-1-0  (0.0%),3-5 (37.5%),3-5-0 (37.5%),0-1 (0.0%),0-1-0 (0.0%),6-11-0 (35.3%)
New York Jets,4-13 (23.5%),6-11  (35.3%),1-0 (100.%),1-0-0  (100.%),3-6 (33.3%),4-5-0 (44.4%),1-0 (100.%),1-0-0 (100.%),10-7-0 (58.8%)
Philadelphia Eagles,9-8 (52.9%),9-8  (52.9%),6-1 (85.7%),5-2-0  (71.4%),3-5 (37.5%),4-4-0 (50.0%),3-0 (100.%),3-0-0 (100.%),10-7-0 (58.8%)
Pittsburgh Steelers,9-7-1 (56.3%),8-9  (47.1%),4-2 (66.7%),2-5-0  (28.6%),6-2 (75.0%),4-5-0 (44.4%),4-2 (66.7%),2-5-0 (28.6%),5-10-2 (33.3%)
San Francisco 49ers,10-7 (58.8%),9-8  (52.9%),8-6 (57.1%),7-7-0  (50.0%),4-4 (50.0%),4-4-0 (50.0%),3-4 (42.9%),3-4-0 (42.9%),8-8-1 (50.0%)
Seattle Seahawks,7-10 (41.2%),9-8  (52.9%),4-4 (50.0%),4-4-0  (50.0%),3-5 (37.5%),4-4-0 (50.0%),2-3 (40.0%),2-3-0 (40.0%),6-10-1 (37.5%)
Tampa Bay Buccaneers,13-4 (76.5%),9-8  (52.9%),13-4 (76.5%),9-8-0  (52.9%),7-1 (87.5%),6-2-0 (75.0%),7-1 (87.5%),6-2-0 (75.0%),9-8-0 (52.9%)
Tennessee Titans,12-5 (70.6%),10-7  (58.8%),6-3 (66.7%),4-5-0  (44.4%),7-2 (77.8%),6-3-0 (66.7%),4-2 (66.7%),3-3-0 (50.0%),7-9-1 (43.8%)
Washington Football Team,7-10 (41.2%),7-10  (41.2%),3-1 (75.0%),2-2-0  (50.0%),3-5 (37.5%),3-5-0 (37.5%),1-1 (50.0%),0-2-0 (0.0%),7-10-0 (41.2%)
