Week,Favorites_StraightUp,Favorites_vs_Spread,Home_Records,Home_vs_Spread,Home_Favorites,Home_Favorites_vs_Spread,Home_Underdogs,Home_Underdogs_vs_Spread,Over/Unders,Additional Notes
Indianapolis Colts,7-9 (43.8%),8-8  (50.0%),0-2 (0.0%),0-2-0  (0.0%),3-5 (37.5%),3-5-0 (37.5%),0-2 (0.0%),0-2-0 (0.0%),5-10-1 (33.3%)
Kansas City Chiefs,11-5 (68.8%),10-4-2  (71.4%),8-3 (72.7%),6-3-2  (66.7%),6-2 (75.0%),5-2-1 (71.4%),5-2 (71.4%),4-2-1 (66.7%),9-7-0 (56.3%)
Los Angeles Raiders,12-4 (75.0%),11-4-1  (73.3%),10-2 (83.3%),9-3-0  (75.0%),6-2 (75.0%),5-3-0 (62.5%),5-2 (71.4%),4-3-0 (57.1%),7-8-1 (46.7%)
Los Angeles Rams,5-11 (31.3%),5-10-1  (33.3%),4-6 (40.0%),3-6-1  (33.3%),2-6 (25.0%),1-6-1 (14.3%),2-4 (33.3%),1-4-1 (20.0%),10-6-0 (62.5%)
Miami Dolphins,12-4 (75.0%),9-7  (56.3%),11-1 (91.7%),8-4-0  (66.7%),7-1 (87.5%),4-4-0 (50.0%),6-1 (85.7%),3-4-0 (42.9%),6-10-0 (37.5%)
Minnesota Vikings,6-10 (37.5%),7-9  (43.8%),2-4 (33.3%),2-4-0  (33.3%),4-4 (50.0%),5-3-0 (62.5%),2-2 (50.0%),2-2-0 (50.0%),10-6-0 (62.5%)
New England Patriots,1-15 (6.3%),4-12  (25.0%),0-1 (0.0%),0-1-0  (0.0%),0-8 (0.0%),1-7-0 (12.5%),0-1 (0.0%),0-1-0 (0.0%),8-8-0 (50.0%)
New Orleans Saints,8-8 (50.0%),7-8-1  (46.7%),5-3 (62.5%),2-5-1  (28.6%),5-3 (62.5%),3-4-1 (42.9%),5-2 (71.4%),2-4-1 (33.3%),5-11-0 (31.3%)
New York Giants,13-3 (81.3%),10-6  (62.5%),13-2 (86.7%),10-5-0  (66.7%),7-1 (87.5%),6-2-0 (75.0%),7-1 (87.5%),6-2-0 (75.0%),7-9-0 (43.8%)
New York Jets,6-10 (37.5%),9-7  (56.3%),2-3 (40.0%),2-3-0  (40.0%),3-5 (37.5%),3-5-0 (37.5%),2-2 (50.0%),2-2-0 (50.0%),8-8-0 (50.0%)
Philadelphia Eagles,10-6 (62.5%),8-8  (50.0%),7-2 (77.8%),5-4-0  (55.6%),6-2 (75.0%),6-2-0 (75.0%),5-2 (71.4%),5-2-0 (71.4%),11-4-1 (73.3%)
Phoenix Cardinals,5-11 (31.3%),9-7  (56.3%),3-0 (100.%),3-0-0  (100.%),3-5 (37.5%),6-2-0 (75.0%),3-0 (100.%),3-0-0 (100.%),10-6-0 (62.5%)
Pittsburgh Steelers,9-7 (56.3%),9-7  (56.3%),6-2 (75.0%),6-2-0  (75.0%),6-2 (75.0%),6-2-0 (75.0%),5-1 (83.3%),5-1-0 (83.3%),4-11-1 (26.7%)
San Diego Chargers,6-10 (37.5%),7-8-1  (46.7%),3-4 (42.9%),3-4-0  (42.9%),3-5 (37.5%),3-4-1 (42.9%),3-2 (60.0%),3-2-0 (60.0%),8-8-0 (50.0%)
San Francisco 49ers,14-2 (87.5%),7-9  (43.8%),14-2 (87.5%),7-9-0  (43.8%),6-2 (75.0%),4-4-0 (50.0%),6-2 (75.0%),4-4-0 (50.0%),2-14-0 (12.5%)
Seattle Seahawks,9-7 (56.3%),9-6-1  (60.0%),4-2 (66.7%),3-2-1  (60.0%),5-3 (62.5%),4-3-1 (57.1%),3-2 (60.0%),2-2-1 (50.0%),7-9-0 (43.8%)
Tampa Bay Buccaneers,6-10 (37.5%),5-10-1  (33.3%),2-3 (40.0%),1-3-1  (25.0%),4-4 (50.0%),3-4-1 (42.9%),2-2 (50.0%),1-2-1 (33.3%),7-9-0 (43.8%)
Washington Redskins,10-6 (62.5%),7-8-1  (46.7%),10-2 (83.3%),7-4-1  (63.6%),7-1 (87.5%),5-3-0 (62.5%),7-0 (100.%),5-2-0 (71.4%),8-8-0 (50.0%)
